nodes;program;c.domain;adv.model;protocol;partysize;compiletime(s);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;cpus;freqs(GHz);quotas(%);latencies(ms);input_size;runtime_internal(s);runtime_external(s);maxPhyRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;0.28;9;9;9;NA;NA;NA;NA;NA;NA;10;4;2.6;240;50;3;0.95762;4.38;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;0.12;36;36;36;NA;NA;NA;NA;NA;NA;37;4;2.6;240;50;6;3.67378;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;0.14;81;81;81;NA;NA;NA;NA;NA;NA;82;4;2.6;240;50;9;8.19772;11.53;12;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;3;1.90663;8.49;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;6;7.32362;13.90;15;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;240;100;9;16.3524;22.93;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;3;0.956594;4.29;14;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;6;3.6714;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;50;9;8.20339;11.53;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;3;1.90691;8.48;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;6;7.32224;13.90;12;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;120;100;9;16.3523;22.93;17;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;3;0.956864;4.28;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;6;3.6746;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;50;9;8.19686;11.53;15;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;3;1.90753;8.48;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;6;7.32439;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2.6;60;100;9;16.3537;22.93;14;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;3;0.956184;4.28;13;1;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;6;3.67211;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;50;9;8.19707;11.52;12;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;3;1.90685;8.48;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;6;7.32231;13.91;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;240;100;9;16.349;22.92;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;3;0.957426;4.28;15;1;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;6;3.67302;7.00;15;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;50;9;8.20086;11.53;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;3;1.9065;8.48;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;6;7.32274;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;120;100;9;16.3451;22.92;15;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;3;0.956713;4.28;13;1;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;6;3.67302;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;50;9;8.20193;11.53;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;3;1.90673;8.49;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;6;7.32354;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;9;16.3504;22.93;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;3;0.955592;4.28;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;6;3.66893;7.00;14;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;9;8.19411;11.52;14;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;3;1.90603;8.49;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;6;7.32042;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;9;16.3463;22.92;15;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;3;0.955529;4.28;12;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;6;3.67115;7.00;15;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;9;8.19706;11.52;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;3;1.90588;8.48;12;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;6;7.31943;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;9;16.3451;22.93;12;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;3;0.955751;4.28;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;6;3.67036;7.00;14;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;9;8.19619;11.52;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;3;1.90624;8.48;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;6;7.32089;13.90;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;9;16.344;22.92;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;3;0.955821;4.28;15;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;6;3.67126;7.00;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;9;8.19307;11.53;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;3;1.90628;8.48;14;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;6;7.32104;13.89;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;9;16.3451;22.92;15;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;3;0.95559;4.28;13;0;~19;0.000576;0.001296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;6;3.6709;7.01;13;0;~73;0.002304;0.005184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;FIELD;semihonest;shamir;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;9;8.19432;11.53;13;0;~163;0.005184;0.011664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
