program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);cpus;freqs(GHz);quotas(%);latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;120;100;6;220.606;224.35;11;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;120;100;9;495.732;499.69;13;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;50;3;27.8265;29.72;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;50;6;110.582;112.58;12;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;50;9;248.431;250.34;13;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;100;3;55.5276;59.47;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;100;6;220.607;224.35;11;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2.6;60;100;9;495.733;499.69;11;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;50;3;27.829;29.72;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;50;6;110.557;112.46;10;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;50;9;248.436;250.35;13;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;100;3;55.5292;59.27;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;100;6;220.605;224.36;12;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;240;100;9;495.74;499.50;13;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;50;3;27.8274;29.82;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;50;6;110.556;112.56;12;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;50;9;248.435;250.34;12;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;100;3;55.5285;59.27;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;100;6;220.607;224.36;12;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;120;100;9;495.739;499.50;13;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;50;3;27.8282;29.82;9;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;50;6;110.558;112.56;12;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;50;9;248.432;250.44;11;0;NA;0.053508;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;100;3;55.5293;59.47;11;0;NA;0.005988;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;100;6;220.608;224.36;10;0;NA;0.023808;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;2;60;100;9;495.739;499.50;11;0;NA;0.053508;NA
32;BINARY;semidishonest;yao;2;1.21;23;1;4;2.6;240;50;3;1.31592;1.91;11;8;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;0.89;36;1;4;2.6;240;50;6;4.25277;4.93;12;3;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;4.19;58;1;4;2.6;240;50;9;9.01796;9.67;14;2;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;240;100;3;2.81591;3.96;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;240;100;6;8.44563;9.61;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;240;100;9;17.8748;19.06;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;50;3;1.31272;1.89;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;50;6;4.24622;4.85;12;3;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;50;9;9.01556;9.68;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;100;3;2.8161;3.98;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;100;6;8.45434;9.59;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;120;100;9;17.9178;19.10;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;50;3;1.3111;1.91;9;8;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;50;6;4.23499;4.85;12;3;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;50;9;9.0165;9.71;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;100;3;2.81627;3.94;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;100;6;8.44497;9.78;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2.6;60;100;9;17.9184;19.25;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;50;3;1.31204;1.98;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;50;6;4.23867;4.92;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;50;9;8.98316;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;100;3;2.81198;3.93;11;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;100;6;8.43763;9.77;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;240;100;9;17.8829;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;50;3;1.3122;1.98;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;50;6;4.23919;4.82;12;3;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;50;9;8.97964;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;100;3;2.8128;4.13;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;100;6;8.43921;9.77;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;120;100;9;17.885;19.22;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;50;3;1.31193;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;50;6;4.23974;4.92;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;50;9;8.98124;9.67;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;100;3;2.81285;4.13;11;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;100;6;8.43739;9.56;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;4;2;60;100;9;17.8799;19.02;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;50;3;1.31061;1.98;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;50;6;4.2375;4.81;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;50;9;8.98015;9.66;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;100;3;2.81181;4.13;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;100;6;8.4381;9.56;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;240;100;9;17.8801;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;50;3;1.31065;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;50;6;4.2332;4.81;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;50;9;8.97687;9.66;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;100;3;2.81123;4.13;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;100;6;8.43606;9.56;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;120;100;9;17.8761;19.21;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;50;3;1.31025;1.98;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;50;6;4.23661;4.91;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;50;9;8.97632;9.56;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;100;3;2.81294;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;100;6;8.43947;9.76;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2.6;60;100;9;17.8801;19.01;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;50;3;1.3113;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;50;6;4.24;4.92;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;50;9;8.97825;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;100;3;2.81187;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;100;6;8.43727;9.56;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;240;100;9;17.8845;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;50;3;1.31099;1.98;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;50;6;4.24157;4.92;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;50;9;8.97836;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;100;3;2.81266;4.13;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;100;6;8.43682;9.76;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;120;100;9;17.8766;19.21;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;50;3;1.31132;1.88;11;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;50;6;4.2363;4.81;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;50;9;8.98277;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;100;3;2.81128;4.13;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;100;6;8.43804;9.77;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;2;2;60;100;9;17.8804;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;50;3;1.31003;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;50;6;4.23602;4.81;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;50;9;8.97315;9.66;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;100;3;2.8113;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;100;6;8.43564;9.56;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;240;100;9;17.8769;19.01;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;50;3;1.31037;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;50;6;4.23654;4.91;12;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;50;9;8.97358;9.56;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;100;3;2.81116;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;100;6;8.43425;9.76;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;120;100;9;17.8755;19.21;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;50;3;1.31005;1.98;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;50;6;4.2335;4.81;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;50;9;8.97406;9.66;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;100;3;2.81074;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;100;6;8.43423;9.76;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2.6;60;100;9;17.8773;19.01;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;50;3;1.31096;1.98;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;50;6;4.23451;4.91;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;50;9;8.97346;9.66;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;100;3;2.81164;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;100;6;8.43689;9.56;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;240;100;9;17.8779;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;50;3;1.3105;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;50;6;4.23582;4.81;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;50;9;8.97875;9.57;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;100;3;2.81034;3.93;9;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;100;6;8.4368;9.76;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;120;100;9;17.8812;19.22;12;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;50;3;1.31008;1.88;9;6;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;50;6;4.23489;4.91;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;50;9;8.97562;9.66;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;100;3;2.81067;4.13;11;5;NA;0.16992;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;100;6;8.43785;9.56;10;2;NA;0.67968;NA
32;BINARY;semidishonest;yao;2;NA;NA;NA;1;2;60;100;9;17.8778;19.21;14;1;NA;1.52928;NA
32;BINARY;semidishonest;yaoO;2;1.21;23;1;4;2.6;240;50;3;0.482278;1.15;8;5;NA;0;NA
32;BINARY;semidishonest;yaoO;2;0.89;36;1;4;2.6;240;50;6;0.82171;1.56;10;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;4.19;58;1;4;2.6;240;50;9;1.26044;1.95;14;4;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;240;100;3;0.980328;2.25;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;240;100;6;1.59675;2.88;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;240;100;9;2.40543;3.72;14;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;50;3;0.479683;1.13;8;4;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;50;6;0.821779;1.49;10;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;50;9;1.24564;2.02;12;6;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;100;3;0.998533;2.25;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;100;6;1.59746;2.89;11;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;120;100;9;2.44085;3.73;14;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;50;3;0.476871;1.15;10;4;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;50;6;0.788483;1.48;10;5;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;50;9;1.22438;2.00;12;5;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;100;3;0.980012;2.25;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;100;6;1.60525;3.07;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2.6;60;100;9;2.2608;3.51;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;50;3;0.493162;1.13;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;50;6;0.803295;1.54;11;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;50;9;1.12154;1.87;14;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;100;3;0.992641;2.23;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;100;6;1.60398;3.04;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;240;100;9;2.22234;3.67;14;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;50;3;0.492752;1.13;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;50;6;0.803357;1.54;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;50;9;1.22156;1.97;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;100;3;0.993556;2.43;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;100;6;1.60332;3.04;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;120;100;9;2.42189;3.87;14;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;50;3;0.493851;1.13;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;50;6;0.804508;1.45;11;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;50;9;1.12081;1.87;14;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;100;3;0.993721;2.23;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;100;6;1.60435;2.84;9;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;4;2;60;100;9;2.42184;3.87;14;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;50;3;0.492327;1.23;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;50;6;0.802557;1.54;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;50;9;1.21859;1.87;13;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;100;3;0.992678;2.43;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;100;6;1.60269;3.04;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;240;100;9;2.41919;3.67;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;50;3;0.492218;1.13;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;50;6;0.802302;1.44;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;50;9;1.21953;1.87;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;100;3;0.992611;2.43;9;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;100;6;1.60237;3.04;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;120;100;9;2.41904;3.87;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;50;3;0.492435;1.23;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;50;6;0.803255;1.44;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;50;9;1.21878;1.87;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;100;3;0.992586;2.43;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;100;6;1.60311;3.04;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2.6;60;100;9;2.41919;3.67;14;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;50;3;0.492908;1.23;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;50;6;0.804107;1.44;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;50;9;1.22268;1.87;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;100;3;0.992545;2.43;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;100;6;1.60409;2.84;11;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;240;100;9;2.22153;3.67;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;50;3;0.492755;1.13;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;50;6;0.803697;1.54;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;50;9;1.12158;1.87;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;100;3;0.992426;2.23;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;100;6;1.60389;3.04;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;120;100;9;2.42144;3.67;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;50;3;0.492091;1.13;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;50;6;0.803396;1.44;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;50;9;1.22205;1.87;12;3;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;100;3;0.993047;2.23;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;100;6;1.60333;3.04;10;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;2;2;60;100;9;2.42099;3.67;14;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;50;3;0.492428;1.22;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;50;6;0.802966;1.54;10;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;50;9;1.22021;1.97;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;100;3;0.992346;2.42;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;100;6;1.60301;2.84;9;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;240;100;9;2.41921;3.67;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;50;3;0.49252;1.22;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;50;6;0.802432;1.54;9;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;50;9;1.21908;1.97;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;100;3;0.992478;2.22;9;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;100;6;1.60285;3.04;9;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;120;100;9;2.41934;3.87;12;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;60;50;3;0.492392;1.22;8;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;60;50;6;0.802475;1.54;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;60;50;9;1.21927;1.87;12;2;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;60;100;3;0.992128;2.22;8;1;NA;0;NA
32;BINARY;semidishonest;yaoO;2;NA;NA;NA;1;2.6;60;100;6;1.60253;2.84;9;1;NA;0;NA
