comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.46          212                1                  512       1         0         4         14             24000            40960       0           1           .019477      NA          .086235           .102051             .102051            1.46                 212           100
1.35          212                1                  512       1         0         4         14             23000            40960       0           0           0.143258     NA          0.400546          0.557761            0.557760           1.31                 958           88
1.63          214                1                  512       1         0         4         14             23000            40960       0           1           .019087      NA          .078637           .097316             .097316            1.63                 214           99
1.48          214                1                  512       1         0         4         14             22000            40960       0           0           0.139615     NA          0.406144          0.560385            0.560384           1.32                 958           88
1.64          214                1                  512       1         0         4         14             22000            40960       0           1           .021102      NA          .080276           .097258             .097258            1.64                 214           99
1.51          214                1                  512       1         0         4         14             21000            40960       0           0           0.090930     NA          0.367637          0.521724            0.521723           1.06                 958           85
1.49          214                1                  512       1         0         4         14             21000            40960       0           1           .020244      NA          .079439           .098451             .098451            1.49                 214           99
1.47          214                1                  512       1         0         4         14             20000            40960       0           0           0.091121     NA          0.388609          0.540117            0.540116           1.29                 958           78
1.47          214                1                  512       1         0         4         14             20000            40960       0           1           .019014      NA          .079564           .104715             .104714            1.47                 214           99
1.43          213                1                  512       1         0         4         14             19000            40960       0           0           0.091165     NA          0.376004          0.509802            0.509801           1.17                 959           81
1.41          214                1                  512       1         0         4         14             19000            40960       0           1           .020638      NA          .077795           .102475             .102475            1.41                 214           99
1.66          213                1                  512       1         0         4         14             18000            40960       0           0           0.140098     NA          0.401103          0.570149            0.570148           1.31                 958           87
1.65          213                1                  512       1         0         4         14             18000            40960       0           1           .019484      NA          .083244           .105595             .105594            1.65                 213           99
1.61          214                1                  512       1         0         4         14             17000            40960       0           0           0.091382     NA          0.404743          0.590554            0.590554           1.36                 958           72
1.46          213                1                  512       1         0         4         14             17000            40960       0           1           .018999      NA          .079552           .106347             .106347            1.46                 213           99
1.46          213                1                  512       1         0         4         14             16000            40960       0           0           0.138471     NA          0.373906          0.545923            0.545922           1.29                 958           86
1.48          213                1                  512       1         0         4         14             16000            40960       0           1           .020970      NA          .077977           .109645             .109645            1.48                 213           99
1.60          213                1                  512       1         0         4         14             15000            40960       0           0           0.095914     NA          0.363506          0.541588            0.541587           1.14                 958           84
1.43          214                1                  512       1         0         4         14             15000            40960       0           1           .020020      NA          .079263           .104564             .104564            1.43                 214           99
1.65          212                1                  512       1         0         4         14             14000            40960       0           0           0.090950     NA          0.383966          0.571358            0.571357           1.32                 958           69
1.66          214                1                  512       1         0         4         14             14000            40960       0           1           .020443      NA          .080178           .107928             .107927            1.66                 214           99
1.47          214                1                  512       1         0         4         14             13000            40960       0           0           0.091677     NA          0.383272          0.598917            0.598916           1.35                 958           71
1.47          213                1                  512       1         0         4         14             13000            40960       0           1           .018951      NA          .081230           .110626             .110626            1.47                 213           99
1.48          212                1                  512       1         0         4         14             12000            40960       0           0           0.090584     NA          0.375943          0.574197            0.574196           1.22                 958           80
1.61          213                1                  512       1         0         4         14             12000            40960       0           1           .020213      NA          .078974           .114328             .114328            1.61                 213           99
1.70          216                1                  512       1         0         4         14             11000            40960       0           0           0.091213     NA          0.386603          0.603461            0.603460           1.18                 958           77
1.66          213                1                  512       1         0         4         14             11000            40960       0           1           .019079      NA          .083639           .126673             .126673            1.66                 213           99
1.62          214                1                  512       1         0         4         14             10000            40960       0           0           0.090801     NA          0.415782          0.641099            0.641097           1.40                 958           68
1.42          214                1                  512       1         0         4         14             10000            40960       0           1           .019149      NA          .082419           .130601             .130601            1.42                 214           99
1.42          213                1                  512       1         0         4         14             9000             40960       0           0           0.140016     NA          0.414802          0.662757            0.662756           1.41                 958           82
1.45          212                1                  512       1         0         4         14             9000             40960       0           1           .020441      NA          .085331           .131194             .131194            1.45                 212           100
1.45          214                1                  512       1         0         4         14             8000             40960       0           0           0.119908     NA          0.389154          0.686176            0.686175           1.40                 958           78
1.47          213                1                  512       1         0         4         14             8000             40960       0           1           .018265      NA          .087548           .146802             .146802            1.47                 213           99
1.65          214                1                  512       1         0         4         16             25000            40960       0           0           0.090310     NA          0.394634          0.571019            0.571018           1.34                 958           70
1.46          213                1                  512       1         0         4         16             25000            40960       0           1           .020182      NA          .080243           .100768             .100768            1.46                 213           99
1.50          214                1                  512       1         0         4         16             24000            40960       0           0           0.089441     NA          0.367376          0.528230            0.528229           1.08                 959           81
1.45          213                1                  512       1         0         4         16             24000            40960       0           1           .020208      NA          .079361           .100133             .100133            1.45                 213           99
1.46          213                1                  512       1         0         4         16             23000            40960       0           0           0.091869     NA          0.340435          0.494717            0.494717           1.04                 958           85
1.44          214                1                  512       1         0         4         16             23000            40960       0           1           .018959      NA          .079001           .099658             .099658            1.44                 214           99
1.47          214                1                  512       1         0         4         16             22000            40960       0           0           0.111817     NA          0.369012          0.525165            0.525164           1.29                 959           83
1.44          214                1                  512       1         0         4         16             22000            40960       0           1           .018943      NA          .078540           .099107             .099106            1.44                 214           99
1.45          214                1                  512       1         0         4         16             21000            40960       0           0           0.089569     NA          0.395379          0.585157            0.585155           1.32                 958           70
1.42          213                1                  512       1         0         4         16             21000            40960       0           1           .019432      NA          .078488           .098100             .098100            1.42                 213           100
1.47          214                1                  512       1         0         4         16             20000            40960       0           0           0.098382     NA          0.374199          0.536516            0.536516           1.17                 958           86
1.64          213                1                  512       1         0         4         16             20000            40960       0           1           .018359      NA          .081240           .101672             .101671            1.64                 213           99
1.42          213                1                  512       1         0         4         16             19000            40960       0           0           0.090926     NA          0.400121          0.535433            0.535431           1.30                 958           72
1.48          214                1                  512       1         0         4         16             19000            40960       0           1           .019378      NA          .078921           .099109             .099109            1.48                 214           99
1.48          214                1                  512       1         0         4         16             18000            40960       0           0           0.140400     NA          0.396405          0.562568            0.562567           1.33                 958           85
1.43          214                1                  512       1         0         4         16             18000            40960       0           1           .019546      NA          .079074           .105015             .105015            1.43                 214           99
1.64          213                1                  512       1         0         4         16             17000            40960       0           0           0.142781     NA          0.384921          0.561591            0.561590           1.32                 958           86
1.47          214                1                  512       1         0         4         16             17000            40960       0           1           .021371      NA          .077827           .103568             .103568            1.47                 214           100
1.64          213                1                  512       1         0         4         16             16000            40960       0           0           0.139478     NA          0.380105          0.544718            0.544717           1.30                 959           87
1.62          212                1                  512       1         0         4         16             16000            40960       0           1           .020349      NA          .080687           .108749             .108749            1.62                 212           99
1.49          213                1                  512       1         0         4         16             15000            40960       0           0           0.091727     NA          0.354417          0.547772            0.547771           1.17                 958           77
1.44          214                1                  512       1         0         4         16             15000            40960       0           1           .020879      NA          .078609           .107550             .107550            1.44                 214           100
1.46          214                1                  512       1         0         4         16             14000            40960       0           0           0.128215     NA          0.362923          0.540418            0.540417           1.28                 958           86
1.62          213                1                  512       1         0         4         16             14000            40960       0           1           .020104      NA          .079930           .110746             .110746            1.62                 213           99
1.34          213                1                  512       1         0         4         16             13000            40960       0           0           0.139095     NA          0.400245          0.598142            0.598140           1.36                 958           84
1.50          214                1                  512       1         0         4         16             13000            40960       0           1           .018095      NA          .082870           .109175             .109174            1.50                 214           99
1.50          213                1                  512       1         0         4         16             12000            40960       0           0           0.090005     NA          0.387783          0.586340            0.586339           1.27                 958           73
1.62          214                1                  512       1         0         4         16             12000            40960       0           1           .020031      NA          .084481           .119568             .119568            1.62                 214           100
1.59          213                1                  512       1         0         4         16             11000            40960       0           0           0.140215     NA          0.394531          0.617407            0.617406           1.37                 958           83
1.44          214                1                  512       1         0         4         16             11000            40960       0           1           .017923      NA          .084488           .119626             .119626            1.44                 214           100
1.45          212                1                  512       1         0         4         16             10000            40960       0           0           0.133446     NA          0.384916          0.626686            0.626685           1.37                 958           82
1.49          212                1                  512       1         0         4         16             10000            40960       0           1           .019280      NA          .083017           .126944             .126944            1.49                 212           99
1.61          214                1                  512       1         0         4         16             9000             40960       0           0           0.137976     NA          0.462888          0.715424            0.715423           1.48                 958           81
1.64          213                1                  512       1         0         4         16             9000             40960       0           1           .018612      NA          .086441           .139793             .139793            1.64                 213           99
1.48          212                1                  512       1         0         4         16             8000             40960       0           0           0.135218     NA          0.408682          0.684800            0.684799           1.44                 958           80
1.44          214                1                  512       1         0         4         16             8000             40960       0           1           .019478      NA          .084649           .140938             .140938            1.44                 214           99
1.49          213                1                  512       1         0         4         18             25000            40960       0           0           0.090153     NA          0.391545          0.562370            0.562369           1.26                 958           73
1.63          214                1                  512       1         0         4         18             25000            40960       0           1           .019491      NA          .078653           .096284             .096283            1.63                 214           99
1.44          213                1                  512       1         0         4         18             24000            40960       0           0           0.090693     NA          0.398006          0.579677            0.579676           1.32                 958           70
1.64          213                1                  512       1         0         4         18             24000            40960       0           1           .020366      NA          .078525           .100060             .100060            1.64                 213           99
1.45          214                1                  512       1         0         4         18             23000            40960       0           0           0.141245     NA          0.381867          0.566744            0.566744           1.33                 958           85
1.43          214                1                  512       1         0         4         18             23000            40960       0           1           .019139      NA          .078174           .097893             .097893            1.43                 214           99
1.34          214                1                  512       1         0         4         18             22000            40960       0           0           0.089386     NA          0.381308          0.579042            0.579041           1.34                 958           72
1.64          214                1                  512       1         0         4         18             22000            40960       0           1           .021432      NA          .081621           .100752             .100752            1.64                 214           100
1.58          213                1                  512       1         0         4         18             21000            40960       0           0           0.089272     NA          0.363443          0.502616            0.502615           1.02                 959           84
1.45          214                1                  512       1         0         4         18             21000            40960       0           1           .019969      NA          .077570           .100226             .100226            1.45                 214           99
1.48          214                1                  512       1         0         4         18             20000            40960       0           0           0.090005     NA          0.389044          0.526211            0.526209           1.30                 958           77
1.45          213                1                  512       1         0         4         18             20000            40960       0           1           .020677      NA          .077102           .099609             .099609            1.45                 213           99
1.46          212                1                  512       1         0         4         18             19000            40960       0           0           0.138519     NA          0.380297          0.562796            0.562795           1.31                 958           86
1.50          213                1                  512       1         0         4         18             19000            40960       0           1           .020988      NA          .078494           .101884             .101884            1.50                 213           100
1.43          213                1                  512       1         0         4         18             18000            40960       0           0           0.097248     NA          0.381931          0.539620            0.539619           1.22                 960           82
1.62          212                1                  512       1         0         4         18             18000            40960       0           1           .018182      NA          .078196           .106212             .106212            1.62                 212           100
1.34          214                1                  512       1         0         4         18             17000            40960       0           0           0.136981     NA          0.379411          0.569824            0.569824           1.32                 958           85
1.47          213                1                  512       1         0         4         18             17000            40960       0           1           .020944      NA          .077337           .103778             .103777            1.47                 213           100
1.61          213                1                  512       1         0         4         18             16000            40960       0           0           0.140966     NA          0.384857          0.551985            0.551984           1.31                 958           87
1.63          213                1                  512       1         0         4         18             16000            40960       0           1           .018656      NA          .081346           .105437             .105437            1.63                 213           99
1.47          214                1                  512       1         0         4         18             15000            40960       0           0           0.095063     NA          0.391011          0.565284            0.565283           1.31                 958           75
1.70          214                1                  512       1         0         4         18             15000            40960       0           1           .019822      NA          .081744           .106129             .106129            1.70                 214           99
1.47          214                1                  512       1         0         4         18             14000            40960       0           0           0.091082     NA          0.392079          0.583073            0.583072           1.34                 958           74
1.36          214                1                  512       1         0         4         18             14000            40960       0           1           .018399      NA          .080116           .110607             .110607            1.36                 214           100
1.34          214                1                  512       1         0         4         18             13000            40960       0           0           0.090900     NA          0.391859          0.607455            0.607454           1.35                 958           68
1.74          214                1                  512       1         0         4         18             13000            40960       0           1           .018454      NA          .081862           .116196             .116195            1.74                 214           100
1.65          214                1                  512       1         0         4         18             12000            40960       0           0           0.141265     NA          0.377815          0.586967            0.586966           1.34                 958           84
1.65          213                1                  512       1         0         4         18             12000            40960       0           1           .018610      NA          .086979           .117979             .117979            1.65                 213           99
1.49          213                1                  512       1         0         4         18             11000            40960       0           0           0.090837     NA          0.380976          0.611159            0.611158           1.25                 958           72
1.60          212                1                  512       1         0         4         18             11000            40960       0           1           .017797      NA          .087601           .123623             .123622            1.60                 212           100
1.47          214                1                  512       1         0         4         18             10000            40960       0           0           0.094051     NA          0.388780          0.627521            0.627519           1.29                 960           76
1.62          213                1                  512       1         0         4         18             10000            40960       0           1           .017491      NA          .083983           .131086             .131086            1.62                 213           99
1.43          214                1                  512       1         0         4         18             9000             40960       0           0           0.098201     NA          0.383705          0.637250            0.637250           1.27                 958           80
1.47          214                1                  512       1         0         4         18             9000             40960       0           1           .019342      NA          .084243           .134627             .134627            1.47                 214           99
1.45          214                1                  512       1         0         4         18             8000             40960       0           0           0.098453     NA          0.410771          0.682067            0.682066           1.44                 958           74
1.80          213                1                  512       1         0         4         18             8000             40960       0           1           .018890      NA          .085940           .146260             .146260            1.80                 213           99
1.48          214                1                  512       1         0         4         20             25000            40960       0           0           0.090953     NA          0.358634          0.528723            0.528722           1.12                 958           78
1.45          214                1                  512       1         0         4         20             25000            40960       0           1           .019986      NA          .077522           .096121             .096121            1.45                 214           99
1.47          214                1                  512       1         0         4         20             24000            40960       0           0           0.139668     NA          0.366773          0.520992            0.520992           1.26                 958           87
1.46          213                1                  512       1         0         4         20             24000            40960       0           1           .018980      NA          .077964           .095811             .095810            1.46                 213           100
1.46          214                1                  512       1         0         4         20             23000            40960       0           0           0.099309     NA          0.367315          0.525304            0.525303           1.20                 958           86
1.48          213                1                  512       1         0         4         20             23000            40960       0           1           .018436      NA          .080993           .097668             .097667            1.48                 213           99
1.60          213                1                  512       1         0         4         20             22000            40960       0           0           0.090562     NA          0.395676          0.565526            0.565525           1.33                 958           70
1.47          213                1                  512       1         0         4         20             22000            40960       0           1           .020357      NA          .080182           .102290             .102290            1.47                 213           99
1.46          213                1                  512       1         0         4         20             21000            40960       0           0           0.123625     NA          0.363817          0.528175            0.528173           1.30                 958           84
1.52          214                1                  512       1         0         4         20             21000            40960       0           1           .019013      NA          .075753           .100444             .100444            1.52                 214           99
1.46          213                1                  512       1         0         4         20             20000            40960       0           0           0.089158     NA          0.376005          0.533897            0.533896           1.15                 958           78
1.61          213                1                  512       1         0         4         20             20000            40960       0           1           .018409      NA          .080381           .097663             .097662            1.61                 213           99
1.64          213                1                  512       1         0         4         20             19000            40960       0           0           0.097692     NA          0.349192          0.560541            0.560540           1.25                 958           81
1.63          213                1                  512       1         0         4         20             19000            40960       0           1           .019977      NA          .078671           .104598             .104598            1.63                 213           99
1.46          214                1                  512       1         0         4         20             18000            40960       0           0           0.141279     NA          0.438832          0.601271            0.601271           1.35                 958           88
1.46          214                1                  512       1         0         4         20             18000            40960       0           1           .019751      NA          .077859           .101536             .101536            1.46                 214           99
1.54          214                1                  512       1         0         4         20             17000            40960       0           0           0.090226     NA          0.381307          0.559119            0.559118           1.31                 958           71
1.48          214                1                  512       1         0         4         20             17000            40960       0           1           .018598      NA          .078213           .104214             .104213            1.48                 214           99
1.49          214                1                  512       1         0         4         20             16000            40960       0           0           0.089651     NA          0.391413          0.577164            0.577163           1.34                 958           68
1.62          213                1                  512       1         0         4         20             16000            40960       0           1           .018997      NA          .081105           .107870             .107870            1.62                 213           100
1.48          217                1                  512       1         0         4         20             15000            40960       0           0           0.140686     NA          0.370227          0.573458            0.573457           1.35                 958           82
1.46          213                1                  512       1         0         4         20             15000            40960       0           1           .019198      NA          .078058           .104701             .104701            1.46                 213           99
1.64          214                1                  512       1         0         4         20             14000            40960       0           0           0.094808     NA          0.371087          0.568512            0.568511           1.29                 958           77
1.80          213                1                  512       1         0         4         20             14000            40960       0           1           .019231      NA          .082579           .109775             .109775            1.80                 213           99
1.36          213                1                  512       1         0         4         20             13000            40960       0           0           0.140140     NA          0.388844          0.585939            0.585938           1.35                 958           84
1.47          213                1                  512       1         0         4         20             13000            40960       0           1           .018431      NA          .083822           .112110             .112110            1.47                 213           99
1.45          214                1                  512       1         0         4         20             12000            40960       0           0           0.140625     NA          0.385403          0.598733            0.598732           1.35                 958           83
1.50          213                1                  512       1         0         4         20             12000            40960       0           1           .019074      NA          .083365           .118288             .118287            1.50                 213           100
1.44          214                1                  512       1         0         4         20             11000            40960       0           0           0.097639     NA          0.368020          0.594060            0.594059           1.25                 958           81
1.71          213                1                  512       1         0         4         20             11000            40960       0           1           .019479      NA          .084654           .126672             .126672            1.71                 213           99
1.64          213                1                  512       1         0         4         20             10000            40960       0           0           0.143607     NA          0.409432          0.651457            0.651456           1.41                 958           82
1.76          213                1                  512       1         0         4         20             10000            40960       0           1           .019822      NA          .082103           .126423             .126423            1.76                 213           99
1.49          213                1                  512       1         0         4         20             9000             40960       0           0           0.138205     NA          0.408079          0.648527            0.648526           1.40                 958           82
1.63          213                1                  512       1         0         4         20             9000             40960       0           1           .017961      NA          .082541           .135773             .135773            1.63                 213           100
1.47          214                1                  512       1         0         4         20             8000             40960       0           0           0.137205     NA          0.414643          0.686912            0.686911           1.45                 958           80
1.80          213                1                  512       1         0         4         20             8000             40960       0           1           .020678      NA          .087197           .148783             .148782            1.80                 213           99
1.36          215                1                  512       1         0         5         1              25000            40960       0           0           0.118958     NA          0.429638          0.571648            0.571647           1.33                 1121          87
1.47          214                1                  512       1         0         5         1              25000            40960       0           1           .020167      NA          .091396           .107618             .107618            1.47                 214           99
1.47          213                1                  512       1         0         5         1              24000            40960       0           0           0.144239     NA          0.450417          0.587539            0.587538           1.34                 1123          89
1.49          213                1                  512       1         0         5         1              24000            40960       0           1           .021659      NA          .094271           .111230             .111230            1.49                 213           100
1.40          214                1                  512       1         0         5         1              23000            40960       0           0           0.099726     NA          0.440389          0.584712            0.584710           1.29                 1121          84
1.46          214                1                  512       1         0         5         1              23000            40960       0           1           .020689      NA          .090454           .111149             .111149            1.46                 214           100
1.48          213                1                  512       1         0         5         1              22000            40960       0           0           0.145404     NA          0.457578          0.597714            0.597714           1.36                 1121          89
1.48          214                1                  512       1         0         5         1              22000            40960       0           1           .020802      NA          .090172           .107977             .107977            1.48                 214           99
1.66          214                1                  512       1         0         5         1              21000            40960       0           0           0.095810     NA          0.427027          0.601573            0.601572           1.14                 1121          83
1.66          214                1                  512       1         0         5         1              21000            40960       0           1           .020088      NA          .093166           .109750             .109750            1.66                 214           99
1.49          214                1                  512       1         0         5         1              20000            40960       0           0           0.149145     NA          0.471327          0.612041            0.612040           1.38                 1121          89
1.49          214                1                  512       1         0         5         1              20000            40960       0           1           .018374      NA          .096411           .111589             .111589            1.49                 214           99
1.36          215                1                  512       1         0         5         1              19000            40960       0           0           0.096455     NA          0.467941          0.614531            0.614530           1.36                 1121          74
1.47          213                1                  512       1         0         5         1              19000            40960       0           1           .018274      NA          .089488           .114741             .114741            1.47                 213           99
1.63          213                1                  512       1         0         5         1              18000            40960       0           0           0.149907     NA          0.518530          0.680602            0.680601           1.44                 1121          88
1.52          213                1                  512       1         0         5         1              18000            40960       0           1           .019249      NA          .095103           .116436             .116435            1.52                 213           99
1.56          214                1                  512       1         0         5         1              17000            40960       0           0           0.093608     NA          0.461543          0.611666            0.611666           1.35                 1121          74
1.62          214                1                  512       1         0         5         1              17000            40960       0           1           .021409      NA          .092842           .119475             .119474            1.62                 214           99
1.36          215                1                  512       1         0         5         1              16000            40960       0           0           0.096630     NA          0.456148          0.639395            0.639393           1.40                 1121          71
1.61          213                1                  512       1         0         5         1              16000            40960       0           1           .019539      NA          .089495           .119067             .119067            1.61                 213           99
