program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;60;4096;0.24363;2.16;296;93;NA;0.520248;1.03652;4.8e-05;3;0.000318881;4.8e-05;3;0.0013923;NA;NA;NA;NA;NA;NA;0.5202;8;0.0928013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;40;4096;0.288935;2.21;296;91;NA;0.520248;1.03652;4.8e-05;3;0.000337203;4.8e-05;3;0.000743309;NA;NA;NA;NA;NA;NA;0.5202;8;0.122956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;4096;0.330065;2.34;297;90;NA;0.520248;1.03652;4.8e-05;3;0.000415322;4.8e-05;3;0.00166349;NA;NA;NA;NA;NA;NA;0.5202;8;0.167049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;600;4096;0.205175;2.28;298;88;NA;0.520248;1.03652;4.8e-05;3;0.000317156;4.8e-05;3;0.00170899;NA;NA;NA;NA;NA;NA;0.5202;8;0.0460538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;500;4096;0.21906;2.16;297;93;NA;0.520248;1.03652;4.8e-05;3;0.00033094;4.8e-05;3;0.000218122;NA;NA;NA;NA;NA;NA;0.5202;8;0.0576801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;400;4096;0.209291;2.15;297;94;NA;0.520248;1.03652;4.8e-05;3;0.000404016;4.8e-05;3;0.000465574;NA;NA;NA;NA;NA;NA;0.5202;8;0.0478442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;300;4096;0.213346;2.12;298;93;NA;0.520248;1.03652;4.8e-05;3;0.000438986;4.8e-05;3;0.000609121;NA;NA;NA;NA;NA;NA;0.5202;8;0.0623696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;200;4096;0.218819;2.16;299;94;NA;0.520248;1.03652;4.8e-05;3;0.000372608;4.8e-05;3;0.00146782;NA;NA;NA;NA;NA;NA;0.5202;8;0.0543421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;100;4096;0.242806;2.18;298;94;NA;0.520248;1.03652;4.8e-05;3;0.00055339;4.8e-05;3;0.000411104;NA;NA;NA;NA;NA;NA;0.5202;8;0.070589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;80;4096;0.231681;2.14;298;94;NA;0.520248;1.03652;4.8e-05;3;0.000351777;4.8e-05;3;0.000258674;NA;NA;NA;NA;NA;NA;0.5202;8;0.0728093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
