comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.39;217;1;0;1;512;0;1;0;1;0;0;19000;81920;0;0;0.020190;NA;1.247891;0.983969;0.983968;1.52;2543;110
0.02;3;1;0;1;512;0;1;0;1;0;0;19000;81920;0;1;.004462;NA;.279199;.223450;.223450;.316666;2544;673
1.38;216;1;0;1;512;0;1;0;1;0;0;18500;81920;0;0;0.020431;NA;1.289724;1.016150;1.016149;1.56;2543;110
0.02;3;1;0;1;512;0;1;0;1;0;0;18500;81920;0;1;.003983;NA;.274341;.221745;.221745;.311666;2543;676
1.57;217;1;0;1;512;0;1;0;1;0;0;18000;81920;0;0;0.030150;NA;1.280783;0.871886;0.871885;1.41;2543;128
0.02;3;1;0;1;512;0;1;0;1;0;0;18000;81920;0;1;.004211;NA;.281981;.229343;.229343;.318333;2544;681
1.50;218;1;0;1;512;0;1;0;1;0;0;17500;81920;0;0;0.025446;NA;1.262516;0.877264;0.877263;1.42;2543;126
0.02;3;1;0;1;512;0;1;0;1;0;0;17500;81920;0;1;.004198;NA;.286824;.230858;.230857;.318333;2544;683
1.39;217;1;0;1;512;0;1;0;1;0;0;17000;81920;0;0;0.020275;NA;1.308050;0.878290;0.878289;1.30;2543;132
0.02;3;1;0;1;512;0;1;0;1;0;0;17000;81920;0;1;.003953;NA;.275809;.215415;.215414;.308333;2543;688
1.40;216;1;0;1;512;0;1;0;1;0;0;16500;81920;0;0;0.020358;NA;1.250287;0.977159;0.977157;1.49;2543;114
0.02;3;1;0;1;512;0;1;0;1;0;0;16500;81920;0;1;.004753;NA;.287906;.237949;.237949;.331666;2543;680
1.40;216;1;0;1;512;0;1;0;1;0;0;16000;81920;0;0;0.020309;NA;1.280613;0.944355;0.944354;1.48;2543;111
0.02;3;1;0;1;512;0;1;0;1;0;0;16000;81920;0;1;.003671;NA;.280663;.226831;.226830;.316666;2543;674
1.67;216;1;0;1;512;0;1;0;1;0;0;15500;81920;0;0;0.020465;NA;1.290564;0.997652;0.997651;1.54;2543;113
0.02;3;1;0;1;512;0;1;0;1;0;0;15500;81920;0;1;.003727;NA;.275750;.214395;.214394;.305000;2543;680
1.69;221;1;0;1;512;0;1;0;1;0;0;15000;81920;0;0;0.030318;NA;1.346103;1.046091;1.046090;1.59;2543;117
0.02;3;1;0;1;512;0;1;0;1;0;0;15000;81920;0;1;.004208;NA;.281901;.224506;.224505;.311666;2544;691
1.53;217;1;0;1;512;0;1;0;1;0;0;14500;81920;0;0;0.030059;NA;1.288157;0.871860;0.871859;1.40;2543;129
0.02;3;1;0;1;512;0;1;0;1;0;0;14500;81920;0;1;.003682;NA;.273919;.214570;.214569;.308333;2544;679
1.38;216;1;0;1;512;0;1;0;1;0;0;14000;81920;0;0;0.020135;NA;1.309490;0.985725;0.985724;1.53;2543;114
0.02;3;1;0;1;512;0;1;0;1;0;0;14000;81920;0;1;.003752;NA;.280028;.222589;.222589;.308333;2543;688
1.51;216;1;0;1;512;0;1;0;1;0;0;13500;81920;0;0;0.020374;NA;1.304349;0.859831;0.859830;1.38;2543;131
0.02;3;1;0;1;512;0;1;0;1;0;0;13500;81920;0;1;.003507;NA;.281228;.229414;.229414;.318333;2543;670
1.68;216;1;0;1;512;0;1;0;1;0;0;13000;81920;0;0;0.030905;NA;1.368093;0.972998;0.972997;1.52;2543;125
0.02;3;1;0;1;512;0;1;0;1;0;0;13000;81920;0;1;.003667;NA;.280502;.230310;.230310;.316666;2543;672
1.39;216;1;0;1;512;0;1;0;1;0;0;12500;81920;0;0;0.029959;NA;1.378227;0.970083;0.970082;1.50;2543;126
0.02;3;1;0;1;512;0;1;0;1;0;0;12500;81920;0;1;.003721;NA;.280659;.225289;.225289;.315000;2549;676
1.47;217;1;0;1;512;0;1;0;1;0;0;12000;81920;0;0;0.029798;NA;1.341312;1.029492;1.029491;1.56;2543;119
0.02;3;1;0;1;512;0;1;0;1;0;0;12000;81920;0;1;.004169;NA;.279241;.217397;.217397;.311666;2544;688
1.70;217;1;0;1;512;0;1;0;1;0;0;11500;81920;0;0;0.020137;NA;1.312334;0.884083;0.884082;1.40;2543;128
0.01;3;1;0;1;512;0;1;0;1;0;0;11500;81920;0;1;.003930;NA;.277869;.221659;.221659;.315000;2544;669
1.47;217;1;0;1;512;0;1;0;1;0;0;11000;81920;0;0;0.030556;NA;1.399279;0.986056;0.986056;1.52;2543;126
0.01;3;1;0;1;512;0;1;0;1;0;0;11000;81920;0;1;.004236;NA;.279063;.223490;.223490;.320000;2543;671
1.39;221;1;0;1;512;0;1;0;1;0;0;10500;81920;0;0;0.030260;NA;1.325811;0.997860;0.997859;1.54;2543;121
0.01;3;1;0;1;512;0;1;0;1;0;0;10500;81920;0;1;.004440;NA;.280430;.233195;.233195;.321666;2543;671
1.39;216;1;0;1;512;0;1;0;1;0;0;10000;81920;0;0;0.030218;NA;1.355938;1.111639;1.111638;1.66;2544;114
0.02;3;1;0;1;512;0;1;0;1;0;0;10000;81920;0;1;.003644;NA;.279024;.223406;.223406;.315000;2543;667
1.68;216;1;0;1;512;0;1;0;1;0;0;9500;81920;0;0;0.030143;NA;1.317249;0.986691;0.986690;1.53;2543;121
0.01;3;1;0;1;512;0;1;0;1;0;0;9500;81920;0;1;.003736;NA;.280219;.224640;.224640;.315000;2543;668
1.37;216;1;0;1;512;0;1;0;1;0;0;9000;81920;0;0;0.030117;NA;1.325352;0.946626;0.946625;1.48;2543;125
0.02;3;1;0;1;512;0;1;0;1;0;0;9000;81920;0;1;.003965;NA;.280187;.225497;.225497;.315000;2543;676
1.53;220;1;0;1;512;0;1;0;1;0;0;8500;81920;0;0;0.020273;NA;1.273555;1.039570;1.039569;1.55;2543;112
0.02;3;1;0;1;512;0;1;0;1;0;0;8500;81920;0;1;.004473;NA;.282558;.234928;.234927;.323333;2543;671
1.38;216;1;0;1;512;0;1;0;1;0;0;8000;81920;0;0;0.020182;NA;1.258719;0.850528;0.850527;1.31;2543;130
0.02;3;1;0;1;512;0;1;0;1;0;0;8000;81920;0;1;.003699;NA;.272160;.220104;.220104;.311666;2543;663
1.37;216;1;0;1;512;0;1;0;2;0;0;25000;81920;0;0;0.032888;NA;1.182318;1.108548;1.108548;1.74;2553;90
0.01;3;1;0;1;512;0;1;0;2;0;0;25000;81920;0;1;.012689;NA;.213593;.221951;.221951;.323333;2553;551
1.38;217;1;0;1;512;0;1;0;2;0;0;24500;81920;0;0;0.047692;NA;1.234398;1.203257;1.203256;1.83;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;24500;81920;0;1;.012742;NA;.209950;.223171;.223171;.326666;2553;539
1.48;217;1;0;1;512;0;1;0;2;0;0;24000;81920;0;0;0.047942;NA;1.376007;1.236645;1.236644;1.89;2553;102
0.02;3;1;0;1;512;0;1;0;2;0;0;24000;81920;0;1;.014516;NA;.214401;.225383;.225383;.330000;2555;549
1.47;217;1;0;1;512;0;1;0;2;0;0;23500;81920;0;0;0.047639;NA;1.273614;1.248098;1.248097;1.90;2553;95
0.02;3;1;0;1;512;0;1;0;2;0;0;23500;81920;0;1;.013407;NA;.211834;.224541;.224540;.333333;2553;537
1.37;217;1;0;1;512;0;1;0;2;0;0;23000;81920;0;0;0.033283;NA;1.163490;1.167792;1.167791;1.79;2553;86
0.02;3;1;0;1;512;0;1;0;2;0;0;23000;81920;0;1;.014255;NA;.212926;.223858;.223858;.328333;2553;549
1.37;216;1;0;1;512;0;1;0;2;0;0;22500;81920;0;0;0.047394;NA;1.238290;1.174963;1.174962;1.77;2553;101
0.01;3;1;0;1;512;0;1;0;2;0;0;22500;81920;0;1;.013336;NA;.212241;.224061;.224061;.323333;2553;552
1.38;215;1;0;1;512;0;1;0;2;0;0;22000;81920;0;0;0.048727;NA;1.302055;1.237275;1.237274;1.87;2553;99
0.01;3;1;0;1;512;0;1;0;2;0;0;22000;81920;0;1;.013257;NA;.213653;.223408;.223408;.321666;2553;551
1.38;217;1;0;1;512;0;1;0;2;0;0;21500;81920;0;0;0.049022;NA;1.170346;1.123595;1.123594;1.76;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;21500;81920;0;1;.013582;NA;.212574;.222611;.222611;.323333;2554;551
1.55;217;1;0;1;512;0;1;0;2;0;0;21000;81920;0;0;0.047559;NA;1.243208;1.171266;1.171265;1.80;2553;99
0.02;3;1;0;1;512;0;1;0;2;0;0;21000;81920;0;1;.012336;NA;.208595;.223943;.223943;.326666;2553;534
1.48;217;1;0;1;512;0;1;0;2;0;0;20500;81920;0;0;0.033015;NA;1.125520;1.143841;1.143841;1.79;2553;84
0.02;3;1;0;1;512;0;1;0;2;0;0;20500;81920;0;1;.013489;NA;.211750;.223793;.223793;.328333;2553;544
1.53;216;1;0;1;512;0;1;0;2;0;0;20000;81920;0;0;0.048921;NA;1.323257;1.234947;1.234946;1.87;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;20000;81920;0;1;.013353;NA;.215050;.224234;.224234;.325000;2553;548
1.39;217;1;0;1;512;0;1;0;2;0;0;19500;81920;0;0;0.031391;NA;1.161075;1.138310;1.138309;1.79;2553;86
0.02;3;1;0;1;512;0;1;0;2;0;0;19500;81920;0;1;.013586;NA;.214621;.221029;.221029;.323333;2553;553
1.38;215;1;0;1;512;0;1;0;2;0;0;19000;81920;0;0;0.033037;NA;1.161136;1.089474;1.089473;1.73;2553;89
0.02;3;1;0;1;512;0;1;0;2;0;0;19000;81920;0;1;.013440;NA;.208132;.218693;.218693;.323333;2553;545
1.49;217;1;0;1;512;0;1;0;2;0;0;18500;81920;0;0;0.033260;NA;1.165949;1.112905;1.112904;1.75;2553;93
0.01;3;1;0;1;512;0;1;0;2;0;0;18500;81920;0;1;.013231;NA;.210731;.224766;.224766;.325000;2553;543
1.62;217;1;0;1;512;0;1;0;2;0;0;18000;81920;0;0;0.048174;NA;1.246533;1.180748;1.180748;1.82;2553;98
0.01;3;1;0;1;512;0;1;0;2;0;0;18000;81920;0;1;.013744;NA;.213863;.222571;.222571;.323333;2553;559
1.38;216;1;0;1;512;0;1;0;2;0;0;17500;81920;0;0;0.048011;NA;1.229998;1.181940;1.181939;1.79;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;17500;81920;0;1;.013627;NA;.207852;.220805;.220805;.326666;2553;536
1.65;217;1;0;1;512;0;1;0;2;0;0;17000;81920;0;0;0.049270;NA;1.195781;1.150931;1.150930;1.73;2553;100
0.01;3;1;0;1;512;0;1;0;2;0;0;17000;81920;0;1;.013488;NA;.212320;.223299;.223299;.331666;2554;539
1.38;217;1;0;1;512;0;1;0;2;0;0;16500;81920;0;0;0.032689;NA;1.212409;1.170718;1.170717;1.80;2553;88
0.02;3;1;0;1;512;0;1;0;2;0;0;16500;81920;0;1;.013386;NA;.209831;.220487;.220486;.328333;2553;531
1.46;217;1;0;1;512;0;1;0;2;0;0;16000;81920;0;0;0.047834;NA;1.248319;1.206771;1.206770;1.84;2553;96
0.02;3;1;0;1;512;0;1;0;2;0;0;16000;81920;0;1;.013848;NA;.214600;.223664;.223664;.328333;2553;561
1.47;216;1;0;1;512;0;1;0;2;0;0;15500;81920;0;0;0.032783;NA;1.120644;1.066367;1.066366;1.62;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;15500;81920;0;1;.013750;NA;.212486;.222251;.222251;.328333;2553;543
1.79;217;1;0;1;512;0;1;0;2;0;0;15000;81920;0;0;0.032878;NA;1.158067;1.094851;1.094850;1.72;2553;89
0.02;3;1;0;1;512;0;1;0;2;0;0;15000;81920;0;1;.012693;NA;.209224;.221737;.221737;.328333;2553;533
1.36;216;1;0;1;512;0;1;0;2;0;0;14500;81920;0;0;0.032652;NA;1.114604;1.097629;1.097629;1.68;2553;88
0.01;3;1;0;1;512;0;1;0;2;0;0;14500;81920;0;1;.013412;NA;.214561;.226271;.226271;.326666;2553;544
1.64;216;1;0;1;512;0;1;0;2;0;0;14000;81920;0;0;0.032284;NA;1.146274;1.102064;1.102063;1.74;2553;92
0.01;3;1;0;1;512;0;1;0;2;0;0;14000;81920;0;1;.013282;NA;.214990;.224400;.224400;.330000;2553;543
1.62;217;1;0;1;512;0;1;0;2;0;0;13500;81920;0;0;0.049201;NA;1.208021;1.158365;1.158364;1.76;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;13500;81920;0;1;.012568;NA;.207938;.222763;.222763;.326666;2553;532
1.39;216;1;0;1;512;0;1;0;2;0;0;13000;81920;0;0;0.031707;NA;1.137815;1.096149;1.096149;1.62;2553;100
0.01;3;1;0;1;512;0;1;0;2;0;0;13000;81920;0;1;.013932;NA;.208774;.221016;.221015;.331666;2553;530
1.37;216;1;0;1;512;0;1;0;2;0;0;12500;81920;0;0;0.047553;NA;1.197893;1.125462;1.125461;1.68;2553;104
0.02;3;1;0;1;512;0;1;0;2;0;0;12500;81920;0;1;.015791;NA;.211706;.226532;.226532;.330000;2554;552
1.38;216;1;0;1;512;0;1;0;2;0;0;12000;81920;0;0;0.048074;NA;1.141487;1.085264;1.085263;1.71;2553;98
0.02;3;1;0;1;512;0;1;0;2;0;0;12000;81920;0;1;.014064;NA;.210730;.223257;.223257;.326666;2553;541
1.49;217;1;0;1;512;0;1;0;2;0;0;11500;81920;0;0;0.048542;NA;1.173766;1.144525;1.144524;1.69;2553;101
0.02;3;1;0;1;512;0;1;0;2;0;0;11500;81920;0;1;.014616;NA;.214135;.224493;.224493;.331666;2553;564
1.71;217;1;0;1;512;0;1;0;2;0;0;11000;81920;0;0;0.047803;NA;1.255758;1.185606;1.185604;1.78;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;11000;81920;0;1;.013757;NA;.211230;.222730;.222730;.335000;2557;532
1.72;215;1;0;1;512;0;1;0;2;0;0;10500;81920;0;0;0.048168;NA;1.206570;1.187561;1.187560;1.82;2553;96
0.02;3;1;0;1;512;0;1;0;2;0;0;10500;81920;0;1;.012743;NA;.210804;.224928;.224928;.335000;2553;525
1.56;216;1;0;1;512;0;1;0;2;0;0;10000;81920;0;0;0.047916;NA;1.317408;1.287675;1.287674;1.93;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;10000;81920;0;1;.013747;NA;.211397;.226086;.226086;.333333;2553;535
1.37;217;1;0;1;512;0;1;0;2;0;0;9500;81920;0;0;0.047980;NA;1.247395;1.253616;1.253615;1.87;2553;96
0.02;3;1;0;1;512;0;1;0;2;0;0;9500;81920;0;1;.013550;NA;.208107;.223761;.223760;.330000;2553;534
1.53;216;1;0;1;512;0;1;0;2;0;0;9000;81920;0;0;0.031714;NA;1.145719;1.058267;1.058266;1.71;2553;88
0.02;3;1;0;1;512;0;1;0;2;0;0;9000;81920;0;1;.013328;NA;.209577;.225571;.225571;.325000;2555;541
1.52;216;1;0;1;512;0;1;0;2;0;0;8500;81920;0;0;0.032300;NA;1.145240;1.073576;1.073576;1.58;2553;104
0.02;3;1;0;1;512;0;1;0;2;0;0;8500;81920;0;1;.014712;NA;.213274;.223107;.223107;.326666;2553;566
1.38;216;1;0;1;512;0;1;0;2;0;0;8000;81920;0;0;0.048416;NA;1.262468;1.236365;1.236364;1.87;2553;96
0.02;3;1;0;1;512;0;1;0;2;0;0;8000;81920;0;1;.014019;NA;.213268;.223897;.223897;.333333;2553;538
1.46;217;1;0;1;512;0;1;0;3;0;0;25000;81920;0;0;0.029245;NA;0.761502;1.243791;1.243790;1.83;1598;73
0.02;3;1;0;1;512;0;1;0;3;0;0;25000;81920;0;1;.004564;NA;.168235;.217542;.217542;.306666;2548;476
1.54;216;1;0;1;512;0;1;0;3;0;0;24500;81920;0;0;0.028481;NA;0.707376;1.232295;1.232294;1.78;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;24500;81920;0;1;.004853;NA;.169079;.218040;.218040;.321666;2548;475
1.36;216;1;0;1;512;0;1;0;3;0;0;24000;81920;0;0;0.030450;NA;0.681139;1.184184;1.184183;1.74;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;24000;81920;0;1;.004623;NA;.169121;.213807;.213806;.301666;2548;487
1.36;216;1;0;1;512;0;1;0;3;0;0;23500;81920;0;0;0.020913;NA;0.589367;1.215371;1.215370;1.76;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;23500;81920;0;1;.004515;NA;.169565;.212605;.212605;.301666;2548;488
1.51;216;1;0;1;512;0;1;0;3;0;0;23000;81920;0;0;0.029007;NA;0.660642;1.180763;1.180762;1.71;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;23000;81920;0;1;.004563;NA;.173177;.219992;.219992;.330000;2552;452
1.48;217;1;0;1;512;0;1;0;3;0;0;22500;81920;0;0;0.029523;NA;0.644994;1.165007;1.165006;1.70;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;22500;81920;0;1;.004838;NA;.169993;.212768;.212768;.301666;2548;486
1.60;215;1;0;1;512;0;1;0;3;0;0;22000;81920;0;0;0.028826;NA;0.631558;1.208636;1.208635;1.75;1598;66
0.02;3;1;0;1;512;0;1;0;3;0;0;22000;81920;0;1;.004505;NA;.168598;.214351;.214351;.305000;2548;478
1.35;216;1;0;1;512;0;1;0;3;0;0;21500;81920;0;0;0.028648;NA;0.674544;1.233944;1.233944;1.77;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;21500;81920;0;1;.004534;NA;.169077;.216560;.216559;.303333;2548;484
1.49;216;1;0;1;512;0;1;0;3;0;0;21000;81920;0;0;0.029645;NA;0.638015;1.216846;1.216845;1.79;1598;65
0.02;3;1;0;1;512;0;1;0;3;0;0;21000;81920;0;1;.004650;NA;.170217;.216165;.216165;.308333;2548;477
1.47;215;1;0;1;512;0;1;0;3;0;0;20500;81920;0;0;0.019343;NA;0.576675;1.111795;1.111794;1.66;1598;60
0.02;3;1;0;1;512;0;1;0;3;0;0;20500;81920;0;1;.004100;NA;.164883;.216184;.216184;.306666;2548;468
1.35;216;1;0;1;512;0;1;0;3;0;0;20000;81920;0;0;0.020681;NA;0.606045;1.179426;1.179426;1.71;1598;57
0.02;3;1;0;1;512;0;1;0;3;0;0;20000;81920;0;1;.004595;NA;.167001;.216465;.216465;.313333;2548;463
1.46;215;1;0;1;512;0;1;0;3;0;0;19500;81920;0;0;0.029586;NA;0.688437;1.246518;1.246517;1.78;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;19500;81920;0;1;.004455;NA;.167947;.213654;.213654;.303333;2548;476
1.36;216;1;0;1;512;0;1;0;3;0;0;19000;81920;0;0;0.030917;NA;0.683916;1.270594;1.270593;1.82;1598;66
0.02;3;1;0;1;512;0;1;0;3;0;0;19000;81920;0;1;.004384;NA;.170182;.216512;.216512;.308333;2548;474
1.66;216;1;0;1;512;0;1;0;3;0;0;18500;81920;0;0;0.029936;NA;0.657104;1.212377;1.212376;1.75;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;18500;81920;0;1;.004708;NA;.170525;.218789;.218789;.311666;2548;473
1.37;216;1;0;1;512;0;1;0;3;0;0;18000;81920;0;0;0.021365;NA;0.575536;1.136359;1.136358;1.68;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;18000;81920;0;1;.004702;NA;.170683;.216202;.216202;.305000;2548;484
1.65;215;1;0;1;512;0;1;0;3;0;0;17500;81920;0;0;0.030033;NA;0.675940;1.174501;1.174500;1.71;1598;70
0.02;3;1;0;1;512;0;1;0;3;0;0;17500;81920;0;1;.003867;NA;.167797;.214090;.214089;.306666;2548;473
1.35;215;1;0;1;512;0;1;0;3;0;0;17000;81920;0;0;0.019600;NA;0.573270;1.081227;1.081227;1.58;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;17000;81920;0;1;.004662;NA;.168709;.215628;.215628;.308333;2548;474
1.64;216;1;0;1;512;0;1;0;3;0;0;16500;81920;0;0;0.028232;NA;0.686986;1.201066;1.201065;1.73;1598;70
0.02;3;1;0;1;512;0;1;0;3;0;0;16500;81920;0;1;.004418;NA;.169445;.214355;.214355;.303333;2548;485
1.36;215;1;0;1;512;0;1;0;3;0;0;16000;81920;0;0;0.018035;NA;0.577148;1.188617;1.188616;1.73;1598;60
0.02;3;1;0;1;512;0;1;0;3;0;0;16000;81920;0;1;.004619;NA;.166931;.216969;.216969;.303333;2548;481
1.62;215;1;0;1;512;0;1;0;3;0;0;15500;81920;0;0;0.019843;NA;0.597483;1.124847;1.124846;1.65;1598;61
0.02;3;1;0;1;512;0;1;0;3;0;0;15500;81920;0;1;.004669;NA;.168416;.217160;.217160;.310000;2548;475
1.70;216;1;0;1;512;0;1;0;3;0;0;15000;81920;0;0;0.026442;NA;0.593582;1.140662;1.140661;1.67;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;15000;81920;0;1;.004705;NA;.165003;.216185;.216185;.313333;2548;476
1.37;216;1;0;1;512;0;1;0;3;0;0;14500;81920;0;0;0.028331;NA;0.649691;1.224204;1.224203;1.76;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;14500;81920;0;1;.004499;NA;.167160;.212195;.212195;.303333;2548;479
1.35;215;1;0;1;512;0;1;0;3;0;0;14000;81920;0;0;0.020675;NA;0.761417;1.320583;1.320581;1.88;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;14000;81920;0;1;.004430;NA;.173911;.218526;.218526;.305000;2548;492
1.37;216;1;0;1;512;0;1;0;3;0;0;13500;81920;0;0;0.029699;NA;0.667037;1.187851;1.187850;1.74;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;13500;81920;0;1;.004720;NA;.168070;.214454;.214454;.301666;2548;489
1.64;216;1;0;1;512;0;1;0;3;0;0;13000;81920;0;0;0.030322;NA;0.716296;1.278398;1.278397;1.83;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;13000;81920;0;1;.003876;NA;.169552;.215388;.215387;.305000;2548;471
1.43;215;1;0;1;512;0;1;0;3;0;0;12500;81920;0;0;0.031710;NA;0.629666;1.183664;1.183663;1.74;1598;66
0.02;3;1;0;1;512;0;1;0;3;0;0;12500;81920;0;1;.004895;NA;.173511;.215337;.215337;.305000;2548;494
1.36;217;1;0;1;512;0;1;0;3;0;0;12000;81920;0;0;0.030735;NA;0.649136;1.273411;1.273410;1.82;1598;65
0.02;3;1;0;1;512;0;1;0;3;0;0;12000;81920;0;1;.004154;NA;.164649;.215265;.215264;.310000;2549;458
1.36;216;1;0;1;512;0;1;0;3;0;0;11500;81920;0;0;0.021741;NA;0.626225;1.148064;1.148063;1.68;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;11500;81920;0;1;.004316;NA;.165024;.215488;.215488;.313333;2548;459
1.35;216;1;0;1;512;0;1;0;3;0;0;11000;81920;0;0;0.029228;NA;0.662503;1.177109;1.177108;1.73;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;11000;81920;0;1;.005270;NA;.174403;.214199;.214199;.301666;2548;508
1.52;216;1;0;1;512;0;1;0;3;0;0;10500;81920;0;0;0.032106;NA;0.659670;1.295184;1.295183;1.84;1598;65
0.02;3;1;0;1;512;0;1;0;3;0;0;10500;81920;0;1;.004263;NA;.169000;.220556;.220556;.313333;2548;462
1.35;215;1;0;1;512;0;1;0;3;0;0;10000;81920;0;0;0.031680;NA;0.623098;1.136126;1.136125;1.67;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;10000;81920;0;1;.004360;NA;.169453;.218573;.218573;.311666;2548;471
1.67;216;1;0;1;512;0;1;0;3;0;0;9500;81920;0;0;0.030912;NA;0.618011;1.166470;1.166469;1.72;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;9500;81920;0;1;.004492;NA;.169333;.216904;.216904;.311666;2548;468
1.44;215;1;0;1;512;0;1;0;3;0;0;9000;81920;0;0;0.030736;NA;0.745954;1.259823;1.259822;1.81;1598;70
0.02;3;1;0;1;512;0;1;0;3;0;0;9000;81920;0;1;.004145;NA;.168329;.217487;.217487;.308333;2548;471
1.48;216;1;0;1;512;0;1;0;3;0;0;8500;81920;0;0;0.030869;NA;0.726697;1.294754;1.294752;1.85;1598;68
