nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;226;15;0.0312997;19;~226;0.0288;0.144
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;401;20;0.0521212;15;~401;0.0512;0.256
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;626;25;0.0886741;15;~626;0.08;0.4
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;901;30;0.119879;16;~901;0.1152;0.576
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;26;5;0.00790468;28;~200;0.0016;0.0032
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;101;10;0.0253939;35;~800;0.0064;0.0128
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;226;15;0.0587689;36;~1800;0.0144;0.0288
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;401;20;0.0996659;31;~3200;0.0256;0.0512
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;626;25;0.164104;35;~5000;0.04;0.08
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;FIELD;semidishonest;temi;NA;NA;901;30;0.188551;34;~7200;0.0576;0.1152
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;26;5;2.99604;312;~389;41.201;205.999
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;101;10;2.96459;310;~989;41.2106;206.033
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;226;15;3.03909;314;~1989;41.2266;206.089
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;401;20;2.97231;314;~3389;41.249;206.167
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;626;25;3.13763;313;~5189;41.2778;206.268
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;901;30;3.03261;315;~7389;41.313;206.391
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;24500;5526;5;0.34067;15;NA;0.1076;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;98000;22101;10;1.51;18;NA;0.4304;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;220500;49726;15;3.65248;24;NA;0.9684;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;392000;88401;20;9.83211;35;NA;1.7216;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;612500;138126;25;10.5998;51;NA;2.69;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;semihonest;ccd;NA;882000;198901;30;15.1278;61;NA;3.8736;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;24500;5526;5;0.656684;17;NA;6.47112;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;98000;22101;10;2.69552;23;NA;22.684;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;220500;49726;15;6.17501;28;NA;51.8391;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;392000;88401;20;11.1667;39;NA;90.736;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;612500;138126;25;16.9337;53;NA;140.975;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;882000;198901;30;28.6825;68;NA;202.556;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;24500;5526;5;3.5924;129;NA;156.455;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;98000;22101;10;11.4862;132;NA;468.14;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;220500;49726;15;23.8097;138;NA;988.265;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;392000;88401;20;44.2382;147;NA;1716.18;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;612500;138126;25;66.263;161;NA;2703.73;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;32_matrix_add;BINARY;maldishonest;tinier;NA;882000;198901;30;90.445;176;NA;3847.87;NA
