comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.49;218;1;512;1;0;2;12288;0;0;0.046457;NA;0.270703;0.242783;0.242782;0.46;434;106
1.70;216;1;512;1;0;2;12288;0;1;.005021;NA;.037130;.053631;.053630;1.70;216;100
1.51;215;1;512;1;0;2;16384;0;0;0.040460;NA;0.312866;0.282080;0.282079;0.55;577;99
1.58;214;1;512;1;0;2;16384;0;1;.006817;NA;.048702;.075415;.075415;1.58;214;99
1.49;214;1;512;1;0;2;20480;0;0;0.079556;NA;0.448242;0.411007;0.411006;0.79;721;104
1.37;214;1;512;1;0;2;20480;0;1;.008432;NA;.062558;.091837;.091836;1.37;214;100
1.68;214;1;512;1;0;2;24576;0;0;0.094992;NA;0.522653;0.493047;0.493046;0.95;864;103
1.53;214;1;512;1;0;2;24576;0;1;.010282;NA;.073466;.102975;.102975;1.53;214;99
1.44;214;1;512;1;0;2;28672;0;0;0.109630;NA;0.637512;0.574411;0.574410;1.11;1008;105
1.37;215;1;512;1;0;2;28672;0;1;.011527;NA;.080662;.116971;.116971;1.37;215;99
1.80;215;1;512;1;0;2;32768;0;0;0.080032;NA;0.571965;0.524752;0.524750;0.98;1151;101
1.62;215;1;512;1;0;2;32768;0;1;.013565;NA;.091300;.130965;.130964;1.62;215;99
1.38;214;1;512;1;0;2;36864;0;0;0.090904;NA;0.667424;0.616747;0.616746;1.28;1295;98
1.55;215;1;512;1;0;2;36864;0;1;.014667;NA;.107018;.158305;.158304;1.55;215;99
1.38;215;1;512;1;0;2;40960;0;0;0.100696;NA;0.728590;0.677722;0.677722;1.39;1438;100
1.70;214;1;512;1;0;2;40960;0;1;.016538;NA;.113482;.174033;.174033;1.70;214;99
1.63;214;1;512;1;0;3;4096;0;0;0.014173;NA;0.047065;0.082767;0.082766;0.15;99;77
1.45;214;1;512;1;0;3;4096;0;1;.002018;NA;.009197;.018756;.018756;1.45;214;99
1.43;214;1;512;1;0;3;8192;0;0;0.028803;NA;0.085953;0.193373;0.193372;0.35;195;69
1.61;214;1;512;1;0;3;8192;0;1;.003756;NA;.022750;.035278;.035278;1.61;214;100
1.48;214;1;512;1;0;3;12288;0;0;0.044629;NA;0.131038;0.251100;0.251099;0.48;291;74
1.45;213;1;512;1;0;3;12288;0;1;.005631;NA;.030942;.052652;.052652;1.45;213;99
1.33;213;1;512;1;0;3;16384;0;0;0.043353;NA;0.134211;0.299064;0.299063;0.58;386;71
1.63;214;1;512;1;0;3;16384;0;1;.008339;NA;.041388;.064821;.064820;1.63;214;100
1.47;214;1;512;1;0;3;20480;0;0;0.075678;NA;0.243975;0.417245;0.417244;0.80;482;78
1.36;214;1;512;1;0;3;20480;0;1;.009960;NA;.049029;.080750;.080750;1.36;214;100
1.42;213;1;512;1;0;3;24576;0;0;0.057199;NA;0.201626;0.389785;0.389785;0.78;578;75
1.61;213;1;512;1;0;3;24576;0;1;.012200;NA;.058240;.093593;.093593;1.61;213;99
1.46;213;1;512;1;0;3;28672;0;0;0.066877;NA;0.255455;0.499939;0.499938;1.02;674;72
1.37;214;1;512;1;0;3;28672;0;1;.012401;NA;.067945;.109246;.109246;1.37;214;99
1.50;214;1;512;1;0;3;32768;0;0;0.076078;NA;0.264826;0.521390;0.521389;1.01;769;74
1.35;214;1;512;1;0;3;32768;0;1;.016288;NA;.078062;.114637;.114637;1.35;214;100
1.35;213;1;512;1;0;3;36864;0;0;0.086323;NA;0.309494;0.612408;0.612407;1.24;865;72
1.46;214;1;512;1;0;3;36864;0;1;.017170;NA;.086515;.138276;.138276;1.46;214;99
1.47;212;1;512;1;0;3;40960;0;0;0.094031;NA;0.343246;0.662130;0.662129;1.23;961;70
1.47;213;1;512;1;0;3;40960;0;1;.018443;NA;.093373;.142742;.142741;1.47;213;99
1.33;213;1;512;1;0;4;4096;0;0;0.013666;NA;0.047109;0.079367;0.079366;0.16;99;78
1.75;213;1;512;1;0;4;4096;0;1;.001941;NA;.012376;.021205;.021205;1.75;213;99
1.43;214;1;512;1;0;4;8192;0;0;0.021134;NA;0.082335;0.146654;0.146653;0.30;194;74
1.49;213;1;512;1;0;4;8192;0;1;.003847;NA;.016826;.028224;.028224;1.49;213;99
1.66;215;1;512;1;0;4;12288;0;0;0.040479;NA;0.144301;0.223794;0.223793;0.46;290;81
1.58;213;1;512;1;0;4;12288;0;1;.005746;NA;.026463;.044872;.044872;1.58;213;99
1.47;213;1;512;1;0;4;16384;0;0;0.055219;NA;0.211994;0.289640;0.289639;0.60;385;85
1.43;213;1;512;1;0;4;16384;0;1;.007566;NA;.033247;.055859;.055859;1.43;213;99
1.60;214;1;512;1;0;4;20480;0;0;0.070630;NA;0.242747;0.362637;0.362636;0.75;481;81
1.60;214;1;512;1;0;4;20480;0;1;.009029;NA;.045410;.068287;.068286;1.60;214;99
1.34;213;1;512;1;0;4;24576;0;0;0.085073;NA;0.269346;0.365647;0.365646;0.81;576;87
1.45;214;1;512;1;0;4;24576;0;1;.011258;NA;.051644;.079429;.079429;1.45;214;99
1.47;213;1;512;1;0;4;28672;0;0;0.062364;NA;0.288139;0.439503;0.439502;0.98;672;70
1.47;213;1;512;1;0;4;28672;0;1;.011969;NA;.056687;.094841;.094841;1.47;213;99
1.34;214;1;512;1;0;4;32768;0;0;0.111456;NA;0.341152;0.504578;0.504577;1.11;767;85
1.45;213;1;512;1;0;4;32768;0;1;.014344;NA;.064676;.103819;.103819;1.45;213;99
1.59;214;1;512;1;0;4;36864;0;0;0.125846;NA;0.349786;0.516518;0.516517;1.20;863;85
1.48;213;1;512;1;0;4;36864;0;1;.015977;NA;.070390;.120071;.120071;1.48;213;99
1.46;213;1;512;1;0;4;40960;0;0;0.090226;NA;0.371350;0.575802;0.575801;1.32;958;79
1.36;213;1;512;1;0;4;40960;0;1;.019533;NA;.077393;.120902;.120902;1.36;213;100
1.38;213;1;512;1;0;5;4096;0;0;0.014529;NA;0.058530;0.091584;0.091583;0.17;115;77
1.49;213;1;512;1;0;5;4096;0;1;.001852;NA;.009200;.016836;.016836;1.49;213;99
1.63;214;1;512;1;0;5;8192;0;0;0.026370;NA;0.125274;0.162164;0.162163;0.32;227;82
1.62;213;1;512;1;0;5;8192;0;1;.003957;NA;.023276;.038337;.038337;1.62;213;100
1.64;214;1;512;1;0;5;12288;0;0;0.026926;NA;0.136433;0.205779;0.205778;0.41;339;72
1.63;214;1;512;1;0;5;12288;0;1;.006385;NA;.031145;.045535;.045535;1.63;214;99
1.35;214;1;512;1;0;5;16384;0;0;0.040089;NA;0.195148;0.273456;0.273455;0.57;450;81
1.76;214;1;512;1;0;5;16384;0;1;.008051;NA;.040396;.061164;.061164;1.76;214;100
1.37;214;1;512;1;0;5;20480;0;0;0.074140;NA;0.253278;0.328410;0.328409;0.71;562;89
1.51;214;1;512;1;0;5;20480;0;1;.010154;NA;.049389;.074568;.074567;1.51;214;100
1.61;214;1;512;1;0;5;24576;0;0;0.088177;NA;0.333138;0.441086;0.441085;0.90;674;88
1.55;213;1;512;1;0;5;24576;0;1;.011258;NA;.060516;.089756;.089756;1.55;213;99
1.36;214;1;512;1;0;5;28672;0;0;0.066740;NA;0.337989;0.467817;0.467816;0.98;786;78
1.37;214;1;512;1;0;5;28672;0;1;.013759;NA;.066975;.103089;.103089;1.37;214;100
1.46;215;1;512;1;0;5;32768;0;0;0.075333;NA;0.357732;0.501273;0.501272;1.11;897;80
1.47;214;1;512;1;0;5;32768;0;1;.015209;NA;.074367;.110056;.110056;1.47;214;99
1.50;214;1;512;1;0;5;36864;0;0;0.130556;NA;0.410356;0.560552;0.560551;1.22;1009;87
1.37;213;1;512;1;0;5;36864;0;1;.016611;NA;.085529;.129787;.129787;1.37;213;99
1.46;214;1;512;1;0;5;40960;0;0;0.095106;NA;0.434632;0.622692;0.622691;1.32;1121;80
1.64;215;1;512;1;0;5;40960;0;1;.018062;NA;.091568;.139881;.139881;1.64;215;99
1.48;213;1;512;1;0;6;4096;0;0;0.005662;NA;0.019490;0.033308;0.033308;0.08;83;81
1.46;213;1;512;1;0;6;4096;0;1;.000853;NA;.002974;.007258;.007258;1.46;213;99
1.48;213;1;512;1;0;6;8192;0;0;0.009951;NA;0.043018;0.060992;0.060991;0.19;163;74
1.45;212;1;512;1;0;6;8192;0;1;.001918;NA;.008460;.012771;.012771;1.45;212;99
1.65;214;1;512;1;0;6;12288;0;0;0.018621;NA;0.068728;0.088660;0.088659;0.30;243;87
1.48;214;1;512;1;0;6;12288;0;1;.002924;NA;.011226;.019153;.019153;1.48;214;99
1.63;213;1;512;1;0;6;16384;0;0;0.032313;NA;0.112798;0.128677;0.128675;0.39;323;95
1.50;214;1;512;1;0;6;16384;0;1;.004022;NA;.013181;.020252;.020252;1.50;214;100
1.66;213;1;512;1;0;6;20480;0;0;0.039708;NA;0.131210;0.175526;0.175525;0.52;403;91
1.65;213;1;512;1;0;6;20480;0;1;.005135;NA;.015217;.030039;.030039;1.65;213;99
1.47;214;1;512;1;0;6;24576;0;0;0.030112;NA;0.153947;0.212712;0.212712;0.62;483;75
1.65;215;1;512;1;0;6;24576;0;1;.006063;NA;.022037;.038288;.038288;1.65;215;99
1.47;214;1;512;1;0;6;28672;0;0;0.059224;NA;0.198879;0.245038;0.245037;0.73;564;93
1.35;213;1;512;1;0;6;28672;0;1;.006462;NA;.022702;.040960;.040960;1.35;213;100
1.35;213;1;512;1;0;6;32768;0;0;0.063043;NA;0.199636;0.273378;0.273377;0.82;643;91
1.41;214;1;512;1;0;6;32768;0;1;.007895;NA;.024878;.045710;.045710;1.41;214;99
1.62;214;1;512;1;0;6;36864;0;0;0.044500;NA;0.204713;0.289377;0.289376;0.91;723;80
1.52;214;1;512;1;0;6;36864;0;1;.008531;NA;.027139;.044610;.044610;1.52;214;100
1.35;214;1;512;1;0;6;40960;0;0;0.079368;NA;0.246423;0.310195;0.310194;0.99;803;93
1.41;213;1;512;1;0;6;40960;0;1;.010440;NA;.031315;.053269;.053269;1.41;213;100
