comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;213;1;2.2;256;1;0;5;8192;0;1;.004232;NA;.012718;.016697;.016696;1.37;213;100
1.39;215;1;2.2;256;1;0;5;40960;0;0;0.107880;NA;0.295008;0.391437;0.391436;0.82;562;87
1.36;215;1;2.2;256;1;0;5;40960;0;1;.022204;NA;.049631;.064765;.064765;1.36;215;99
1.37;214;1;2.2;256;1;0;6;4096;0;0;0.005007;NA;0.014051;0.018437;0.018436;0.05;43;91
1.35;213;1;2.2;256;1;0;6;4096;0;1;.001099;NA;.002590;.004004;.004004;1.35;213;99
1.36;213;1;2.2;256;1;0;6;8192;0;0;0.010399;NA;0.029089;0.039973;0.039972;0.11;83;91
1.34;214;1;2.2;256;1;0;6;8192;0;1;.002391;NA;.004753;.007470;.007470;1.34;214;99
1.39;214;1;2.2;256;1;0;6;40960;0;0;0.059739;NA;0.128319;0.154255;0.154254;0.52;403;94
1.36;214;1;2.2;256;1;0;6;40960;0;1;.012674;NA;.021559;.031692;.031691;1.36;214;99
1.41;215;1;2.2;512;1;0;1;4096;0;0;0.007188;NA;0.067013;0.052821;0.052820;0.13;130;101
1.40;217;1;2.2;512;1;0;1;4096;0;1;.001864;NA;.017053;.013631;.013630;1.40;217;100
1.54;216;1;2.2;512;1;0;1;8192;0;0;0.017285;NA;0.142462;0.106110;0.106109;0.25;258;112
1.38;215;1;2.2;512;1;0;1;8192;0;1;.003702;NA;.025987;.023550;.023550;1.38;215;100
1.39;217;1;2.2;512;1;0;1;40960;0;0;0.087881;NA;0.611742;0.456948;0.456947;1.19;1275;112
1.39;215;1;2.2;512;1;0;1;40960;0;1;.016625;NA;.117055;.108853;.108853;1.39;215;99
1.82;214;1;2.2;512;1;0;2;4096;0;0;0.014382;NA;0.067637;0.075204;0.075203;0.15;147;90
1.35;216;1;2.2;512;1;0;2;4096;0;1;.002710;NA;.014471;.016455;.016455;1.35;216;99
1.36;214;1;2.2;512;1;0;2;8192;0;0;0.032076;NA;0.159199;0.158708;0.158707;0.32;292;98
1.37;215;1;2.2;512;1;0;2;8192;0;1;.005530;NA;.024776;.028323;.028322;1.37;215;100
1.39;214;1;2.2;512;1;0;2;40960;0;0;0.166972;NA;0.714458;0.688162;0.688161;1.50;1439;101
1.47;215;1;2.2;512;1;0;2;40960;0;1;.027021;NA;.106777;.118266;.118266;1.47;215;100
1.35;215;1;2.2;512;1;0;3;4096;0;0;0.015247;NA;0.037942;0.077989;0.077988;0.15;101;74
1.32;213;1;2.2;512;1;0;3;4096;0;1;.003036;NA;.011606;.016685;.016685;1.32;213;99
1.41;213;1;2.2;512;1;0;3;8192;0;0;0.031624;NA;0.084102;0.147870;0.147869;0.31;195;79
1.34;214;1;2.2;512;1;0;3;8192;0;1;.006064;NA;.020841;.027663;.027663;1.34;214;99
1.35;213;1;2.2;512;1;0;3;40960;0;0;0.151137;NA;0.307208;0.615256;0.615255;1.42;961;77
1.34;213;1;2.2;512;1;0;3;40960;0;1;.029638;NA;.086794;.113411;.113411;1.34;213;100
1.41;214;1;2.2;512;1;0;4;4096;0;0;0.012315;NA;0.034583;0.062511;0.062510;0.14;99;72
1.33;213;1;2.2;512;1;0;4;4096;0;1;.002862;NA;.009394;.013390;.013390;1.33;213;99
1.34;214;1;2.2;512;1;0;4;8192;0;0;0.028240;NA;0.085825;0.134376;0.134375;0.29;194;80
1.33;214;1;2.2;512;1;0;4;8192;0;1;.005839;NA;.017188;.024579;.024578;1.33;214;99
1.34;214;1;2.2;512;1;0;4;40960;0;0;0.142792;NA;0.365639;0.509586;0.509585;1.31;960;87
1.32;214;1;2.2;512;1;0;4;40960;0;1;.027314;NA;.066357;.093272;.093271;1.32;214;99
1.35;214;1;2.2;512;1;0;5;4096;0;0;0.013815;NA;0.047943;0.067817;0.067816;0.14;115;86
1.33;214;1;2.2;512;1;0;5;4096;0;1;.003029;NA;.011874;.015321;.015321;1.33;214;99
1.41;215;1;2.2;512;1;0;5;8192;0;0;0.029275;NA;0.113687;0.146932;0.146931;0.31;227;85
1.34;214;1;2.2;512;1;0;5;8192;0;1;.006034;NA;.019340;.025085;.025085;1.34;214;100
1.34;217;1;2.2;512;1;0;5;40960;0;0;0.155239;NA;0.515587;0.643576;0.643575;1.45;1121;90
1.34;213;1;2.2;512;1;0;5;40960;0;1;.029937;NA;.084073;.106300;.106299;1.34;213;99
1.58;213;1;2.2;512;1;0;6;4096;0;0;0.006818;NA;0.021589;0.028453;0.028452;0.10;83;88
1.33;213;1;2.2;512;1;0;6;4096;0;1;.001689;NA;.004177;.007165;.007165;1.33;213;99
1.35;212;1;2.2;512;1;0;6;8192;0;0;0.016526;NA;0.050785;0.073115;0.073114;0.21;163;89
1.32;214;1;2.2;512;1;0;6;8192;0;1;.003270;NA;.007889;.012899;.012899;1.32;214;99
1.34;213;1;2.2;512;1;0;6;40960;0;0;0.083530;NA;0.206793;0.295419;0.295418;1.03;803;91
1.32;213;1;2.2;512;1;0;6;40960;0;1;.017111;NA;.032316;.051793;.051793;1.32;213;99
1.45;218;1;2;128;1;0;1;4096;0;0;0.004036;NA;0.023460;0.028291;0.028290;0.05;35;79
1.44;217;1;2;128;1;0;1;4096;0;1;.000957;NA;.006811;.005411;.005411;1.44;217;99
1.48;217;1;2;128;1;0;1;8192;0;0;0.009878;NA;0.056493;0.046641;0.046640;0.09;67;105
1.44;217;1;2;128;1;0;1;8192;0;1;.001969;NA;.012515;.010568;.010568;1.44;217;99
1.46;217;1;2;128;1;0;1;40960;0;0;0.054829;NA;0.298818;0.242704;0.242703;0.46;321;112
1.43;217;1;2;128;1;0;1;40960;0;1;.012338;NA;.053298;.049508;.049508;1.43;217;99
1.59;216;1;2;128;1;0;2;4096;0;0;0.008011;NA;0.028602;0.032349;0.032348;0.05;39;93
1.41;216;1;2;128;1;0;2;4096;0;1;.001363;NA;.005797;.006694;.006694;1.41;216;99
1.42;218;1;2;128;1;0;2;8192;0;0;0.015656;NA;0.054656;0.050601;0.050600;0.10;75;103
1.49;216;1;2;128;1;0;2;8192;0;1;.002885;NA;.009686;.012091;.012091;1.49;216;99
1.44;217;1;2;128;1;0;2;40960;0;0;0.088305;NA;0.283614;0.282823;0.282822;0.53;362;100
1.42;217;1;2;128;1;0;2;40960;0;1;.017856;NA;.043243;.047785;.047785;1.42;217;100
1.40;215;1;2;128;1;0;3;4096;0;0;0.005787;NA;0.011303;0.031200;0.031199;0.06;27;57
1.39;216;1;2;128;1;0;3;4096;0;1;.001414;NA;.004591;.006327;.006326;1.39;216;99
1.38;217;1;2;128;1;0;3;8192;0;0;0.014139;NA;0.032965;0.051085;0.051084;0.10;51;81
1.37;216;1;2;128;1;0;3;8192;0;1;.002861;NA;.008461;.011875;.011875;1.37;216;99
1.51;215;1;2;128;1;0;3;40960;0;0;0.078833;NA;0.148859;0.270626;0.270625;0.51;243;75
1.38;216;1;2;128;1;0;3;40960;0;1;.017306;NA;.035798;.046700;.046699;1.38;216;99
1.38;215;1;2;128;1;0;4;4096;0;0;0.006760;NA;0.019838;0.028903;0.028902;0.05;27;83
1.37;216;1;2;128;1;0;4;4096;0;1;.001294;NA;.004031;.005559;.005559;1.37;216;99
1.39;215;1;2;128;1;0;4;8192;0;0;0.013000;NA;0.034746;0.051184;0.051183;0.09;51;82
1.38;216;1;2;128;1;0;4;8192;0;1;.002700;NA;.007429;.010601;.010601;1.38;216;99
1.39;216;1;2;128;1;0;4;40960;0;0;0.067566;NA;0.164499;0.243433;0.243431;0.48;242;81
1.38;215;1;2;128;1;0;4;40960;0;1;.016741;NA;.033557;.044428;.044428;1.38;215;99
1.41;217;1;2;128;1;0;5;4096;0;0;0.005899;NA;0.015771;0.025203;0.025202;0.05;31;76
1.38;217;1;2;128;1;0;5;4096;0;1;.001387;NA;.004612;.006065;.006065;1.38;217;99
1.41;220;1;2;128;1;0;5;8192;0;0;0.011764;NA;0.033217;0.049069;0.049068;0.10;59;76
1.39;215;1;2;128;1;0;5;8192;0;1;.002848;NA;.008599;.011109;.011108;1.39;215;99
1.54;216;1;2;128;1;0;5;40960;0;0;0.079498;NA;0.196348;0.250315;0.250314;0.49;283;88
1.38;217;1;2;128;1;0;5;40960;0;1;.014757;NA;.033794;.045115;.045115;1.38;217;99
1.39;216;1;2;128;1;0;6;4096;0;0;0.004520;NA;0.009716;0.013643;0.013642;0.03;23;88
1.37;216;1;2;128;1;0;6;4096;0;1;.000744;NA;.001911;.002738;.002738;1.37;216;99
1.38;216;1;2;128;1;0;6;8192;0;0;0.006344;NA;0.013869;0.023992;0.023991;0.07;45;74
1.37;215;1;2;128;1;0;6;8192;0;1;.001527;NA;.003431;.004932;.004932;1.37;215;100
1.37;214;1;2;128;1;0;6;40960;0;0;0.046896;NA;0.088994;0.112905;0.112904;0.31;203;92
1.37;215;1;2;128;1;0;6;40960;0;1;.009564;NA;.016296;.020734;.020734;1.37;215;99
1.43;216;1;2;256;1;0;1;4096;0;0;0.006233;NA;0.043797;0.032572;0.032571;0.07;69;114
1.41;216;1;2;256;1;0;1;4096;0;1;.001269;NA;.010403;.008123;.008122;1.41;216;99
1.41;216;1;2;256;1;0;1;8192;0;0;0.013158;NA;0.085717;0.065125;0.065124;0.14;132;114
1.40;217;1;2;256;1;0;1;8192;0;1;.002734;NA;.018213;.014982;.014982;1.40;217;99
1.41;216;1;2;256;1;0;1;40960;0;0;0.071634;NA;0.419508;0.313958;0.313957;0.71;639;113
1.40;216;1;2;256;1;0;1;40960;0;1;.014850;NA;.071827;.066194;.066194;1.40;216;99
1.43;216;1;2;256;1;0;2;4096;0;0;0.010358;NA;0.045476;0.049476;0.049475;0.09;77;95
1.38;216;1;2;256;1;0;2;4096;0;1;.001836;NA;.008721;.010110;.010110;1.38;216;99
1.39;215;1;2;256;1;0;2;8192;0;0;0.022695;NA;0.091092;0.091189;0.091188;0.18;147;100
1.37;215;1;2;256;1;0;2;8192;0;1;.004064;NA;.014716;.017290;.017290;1.37;215;100
1.43;215;1;2;256;1;0;2;40960;0;0;0.120554;NA;0.400260;0.388860;0.388860;0.83;721;101
1.38;215;1;2;256;1;0;2;40960;0;1;.021162;NA;.063177;.069634;.069634;1.38;215;99
1.36;214;1;2;256;1;0;3;4096;0;0;0.008223;NA;0.019623;0.044259;0.044258;0.09;51;67
1.34;213;1;2;256;1;0;3;4096;0;1;.001983;NA;.006685;.010125;.010124;1.34;213;99
1.35;215;1;2;256;1;0;3;8192;0;0;0.020735;NA;0.047317;0.086579;0.086578;0.17;99;77
1.34;214;1;2;256;1;0;3;8192;0;1;.004252;NA;.013032;.017377;.017376;1.34;214;100
1.37;214;1;2;256;1;0;3;40960;0;0;0.112746;NA;0.212857;0.388159;0.388158;0.82;482;78
1.35;215;1;2;256;1;0;3;40960;0;1;.021723;NA;.050705;.065329;.065329;1.35;215;99
1.44;214;1;2;256;1;0;4;4096;0;0;0.008815;NA;0.025088;0.042296;0.042295;0.08;51;79
1.35;213;1;2;256;1;0;4;4096;0;1;.001916;NA;.005862;.008371;.008371;1.35;213;99
1.36;215;1;2;256;1;0;4;8192;0;0;0.019412;NA;0.043988;0.073151;0.073150;0.16;99;81
1.34;213;1;2;256;1;0;4;8192;0;1;.004116;NA;.011163;.015200;.015200;1.34;213;99
1.35;214;1;2;256;1;0;4;40960;0;0;0.099043;NA;0.231382;0.323476;0.323475;0.75;481;87
1.34;214;1;2;256;1;0;4;40960;0;1;.021470;NA;.044056;.061007;.061007;1.34;214;99
1.38;215;1;2;256;1;0;5;4096;0;0;0.009194;NA;0.029732;0.048580;0.048579;0.09;59;78
1.36;215;1;2;256;1;0;5;4096;0;1;.002014;NA;.006790;.009068;.009068;1.36;215;99
1.41;215;1;2;256;1;0;5;8192;0;0;0.018232;NA;0.051367;0.082462;0.082461;0.17;115;76
1.36;214;1;2;256;1;0;5;8192;0;1;.004331;NA;.012945;.016557;.016556;1.36;214;99
1.37;214;1;2;256;1;0;5;40960;0;0;0.108452;NA;0.258951;0.376443;0.376442;0.85;562;81
1.37;215;1;2;256;1;0;5;40960;0;1;.022624;NA;.049620;.064593;.064592;1.37;215;99
1.38;214;1;2;256;1;0;6;4096;0;0;0.005540;NA;0.015245;0.019835;0.019834;0.05;43;91
1.35;213;1;2;256;1;0;6;4096;0;1;.001098;NA;.002572;.004164;.004163;1.35;213;99
1.35;213;1;2;256;1;0;6;8192;0;0;0.010780;NA;0.026870;0.036248;0.036247;0.11;83;90
1.35;213;1;2;256;1;0;6;8192;0;1;.002451;NA;.004863;.007666;.007666;1.35;213;99
1.36;215;1;2;256;1;0;6;40960;0;0;0.058717;NA;0.121271;0.184767;0.184766;0.57;403;86
1.33;214;1;2;256;1;0;6;40960;0;1;.011798;NA;.020752;.030451;.030450;1.33;214;99
1.39;217;1;2;512;1;0;1;4096;0;0;0.008950;NA;0.076837;0.055487;0.055486;0.13;130;116
1.38;217;1;2;512;1;0;1;4096;0;1;.001882;NA;.015990;.013656;.013656;1.38;217;99
1.41;215;1;2;512;1;0;1;8192;0;0;0.018614;NA;0.157380;0.116952;0.116951;0.27;257;115
1.40;217;1;2;512;1;0;1;8192;0;1;.003739;NA;.026859;.023458;.023458;1.40;217;99
1.44;216;1;2;512;1;0;1;40960;0;0;0.092682;NA;0.646241;0.473292;0.473291;1.23;1274;114
1.38;216;1;2;512;1;0;1;40960;0;1;.019131;NA;.118845;.110480;.110479;1.38;216;100
1.38;214;1;2;512;1;0;2;4096;0;0;0.016931;NA;0.083932;0.087931;0.087930;0.17;147;97
1.35;214;1;2;512;1;0;2;4096;0;1;.002729;NA;.014023;.016565;.016565;1.35;214;99
1.37;214;1;2;512;1;0;2;8192;0;0;0.032671;NA;0.144479;0.154774;0.154773;0.32;290;96
1.37;214;1;2;512;1;0;2;8192;0;1;.005632;NA;.024027;.027819;.027819;1.37;214;99
1.37;216;1;2;512;1;0;2;40960;0;0;0.169995;NA;0.577322;0.583292;0.583291;1.43;1438;99
1.38;214;1;2;512;1;0;2;40960;0;1;.024509;NA;.108060;.119904;.119903;1.38;214;99
1.53;214;1;2;512;1;0;3;4096;0;0;0.013647;NA;0.037544;0.081057;0.081056;0.16;99;69
1.34;214;1;2;512;1;0;3;4096;0;1;.003000;NA;.011776;.016503;.016503;1.34;214;99
1.37;214;1;2;512;1;0;3;8192;0;0;0.031338;NA;0.088946;0.173411;0.173410;0.34;195;75
1.33;214;1;2;512;1;0;3;8192;0;1;.006209;NA;.021302;.027460;.027460;1.33;214;100
1.38;213;1;2;512;1;0;3;40960;0;0;0.156092;NA;0.362734;0.676941;0.676940;1.50;963;79
1.33;214;1;2;512;1;0;3;40960;0;1;.031047;NA;.089002;.114802;.114801;1.33;214;99
1.37;214;1;2;512;1;0;4;4096;0;0;0.012982;NA;0.036026;0.066004;0.066003;0.15;99;73
1.33;212;1;2;512;1;0;4;4096;0;1;.002979;NA;.009758;.013584;.013584;1.33;212;99
1.37;212;1;2;512;1;0;4;8192;0;0;0.028593;NA;0.086318;0.137103;0.137102;0.30;194;82
1.32;213;1;2;512;1;0;4;8192;0;1;.005912;NA;.017753;.024009;.024009;1.32;213;99
1.48;214;1;2;512;1;0;4;40960;0;0;0.147666;NA;0.370371;0.547361;0.547360;1.37;958;86
1.33;213;1;2;512;1;0;4;40960;0;1;.030143;NA;.071900;.095725;.095724;1.33;213;99
1.34;215;1;2;512;1;0;5;4096;0;0;0.013691;NA;0.048464;0.074305;0.074304;0.16;115;75
1.36;215;1;2;512;1;0;5;4096;0;1;.003066;NA;.011563;.015386;.015386;1.36;215;99
1.37;214;1;2;512;1;0;5;8192;0;0;0.030397;NA;0.099460;0.147093;0.147092;0.31;227;80
1.35;215;1;2;512;1;0;5;8192;0;1;.006179;NA;.019823;.025948;.025948;1.35;215;100
1.35;214;1;2;512;1;0;5;40960;0;0;0.157891;NA;0.439199;0.603517;0.603516;1.43;1121;88
1.37;213;1;2;512;1;0;5;40960;0;1;.029763;NA;.084009;.112088;.112087;1.37;213;99
1.55;213;1;2;512;1;0;6;4096;0;0;0.008465;NA;0.024947;0.036934;0.036933;0.11;85;89
1.33;214;1;2;512;1;0;6;4096;0;1;.001672;NA;.004173;.007060;.007060;1.33;214;99
1.47;213;1;2;512;1;0;6;8192;0;0;0.016951;NA;0.051553;0.071579;0.071578;0.22;163;89
1.33;214;1;2;512;1;0;6;8192;0;1;.003374;NA;.007738;.013028;.013028;1.33;214;99
1.37;213;1;2;512;1;0;6;40960;0;0;0.081998;NA;0.199902;0.319144;0.319143;1.06;804;88
1.33;214;1;2;512;1;0;6;40960;0;1;.016181;NA;.033045;.052629;.052629;1.33;214;99
1.48;218;1;1.8;128;1;0;1;4096;0;0;0.004622;NA;0.029928;0.023943;0.023943;0.05;35;107
1.43;218;1;1.8;128;1;0;1;4096;0;1;.001024;NA;.006910;.005766;.005766;1.43;218;99
1.45;219;1;1.8;128;1;0;1;8192;0;0;0.009031;NA;0.054023;0.047902;0.047901;0.10;67;100
1.44;218;1;1.8;128;1;0;1;8192;0;1;.002135;NA;.013081;.011173;.011173;1.44;218;99
1.46;217;1;1.8;128;1;0;1;40960;0;0;0.057672;NA;0.306573;0.255377;0.255376;0.50;321;109
1.43;217;1;1.8;128;1;0;1;40960;0;1;.012720;NA;.057418;.051804;.051804;1.43;217;99
1.42;217;1;1.8;128;1;0;2;4096;0;0;0.007644;NA;0.026033;0.030627;0.030626;0.06;39;89
1.41;218;1;1.8;128;1;0;2;4096;0;1;.001531;NA;.006244;.007214;.007214;1.41;218;99
1.45;218;1;1.8;128;1;0;2;8192;0;0;0.015340;NA;0.051908;0.062765;0.062764;0.12;75;86
1.41;216;1;1.8;128;1;0;2;8192;0;1;.003086;NA;.011575;.012952;.012952;1.41;216;99
1.42;217;1;1.8;128;1;0;2;40960;0;0;0.095455;NA;0.310569;0.287931;0.287930;0.57;362;104
1.42;216;1;1.8;128;1;0;2;40960;0;1;.018732;NA;.045875;.051823;.051823;1.42;216;99
1.39;216;1;1.8;128;1;0;3;4096;0;0;0.006818;NA;0.013058;0.031245;0.031244;0.06;27;61
1.38;216;1;1.8;128;1;0;3;4096;0;1;.001520;NA;.004616;.006534;.006534;1.38;216;99
1.39;215;1;1.8;128;1;0;3;8192;0;0;0.012901;NA;0.027326;0.048855;0.048854;0.11;51;69
1.39;215;1;1.8;128;1;0;3;8192;0;1;.003124;NA;.008922;.012044;.012044;1.39;215;99
1.43;220;1;1.8;128;1;0;3;40960;0;0;0.083531;NA;0.155190;0.264847;0.264846;0.53;243;79
1.39;215;1;1.8;128;1;0;3;40960;0;1;.018390;NA;.038353;.050005;.050005;1.39;215;99
1.59;215;1;1.8;128;1;0;4;4096;0;0;0.006697;NA;0.018125;0.027427;0.027426;0.05;27;83
1.37;215;1;1.8;128;1;0;4;4096;0;1;.001413;NA;.004365;.006127;.006127;1.37;215;99
1.37;216;1;1.8;128;1;0;4;8192;0;0;0.014055;NA;0.033874;0.053432;0.053431;0.10;53;80
1.40;216;1;1.8;128;1;0;4;8192;0;1;.002960;NA;.007813;.010836;.010836;1.40;216;99
1.40;216;1;1.8;128;1;0;4;40960;0;0;0.070999;NA;0.178472;0.259586;0.259584;0.52;242;82
1.37;215;1;1.8;128;1;0;4;40960;0;1;.015570;NA;.032969;.045590;.045589;1.37;215;99
1.67;216;1;1.8;128;1;0;5;4096;0;0;0.007428;NA;0.020434;0.033588;0.033587;0.06;31;78
1.40;216;1;1.8;128;1;0;5;4096;0;1;.001521;NA;.004822;.006460;.006459;1.40;216;99
1.44;217;1;1.8;128;1;0;5;8192;0;0;0.015591;NA;0.039895;0.053572;0.053571;0.11;59;85
1.39;217;1;1.8;128;1;0;5;8192;0;1;.003101;NA;.008947;.011550;.011550;1.39;217;99
1.41;215;1;1.8;128;1;0;5;40960;0;0;0.083697;NA;0.199642;0.257078;0.257077;0.53;283;88
1.40;216;1;1.8;128;1;0;5;40960;0;1;.018931;NA;.038445;.048623;.048622;1.40;216;99
1.42;216;1;1.8;128;1;0;6;4096;0;0;0.004683;NA;0.010699;0.012024;0.012023;0.03;23;94
1.37;215;1;1.8;128;1;0;6;4096;0;1;.000798;NA;.002030;.002887;.002886;1.37;215;100
1.43;215;1;1.8;128;1;0;6;8192;0;0;0.007268;NA;0.015944;0.026114;0.026113;0.07;43;76
1.38;216;1;1.8;128;1;0;6;8192;0;1;.001614;NA;.003590;.005099;.005099;1.38;216;99
1.42;216;1;1.8;128;1;0;6;40960;0;0;0.044856;NA;0.086621;0.098092;0.098090;0.32;203;94
1.38;215;1;1.8;128;1;0;6;40960;0;1;.009968;NA;.015763;.021121;.021120;1.38;215;100
1.42;217;1;1.8;256;1;0;1;4096;0;0;0.005594;NA;0.040675;0.033174;0.033173;0.07;67;109
1.41;217;1;1.8;256;1;0;1;4096;0;1;.001368;NA;.010640;.008378;.008378;1.41;217;99
1.42;215;1;1.8;256;1;0;1;8192;0;0;0.014061;NA;0.092849;0.069133;0.069132;0.16;132;114
1.40;217;1;1.8;256;1;0;1;8192;0;1;.002990;NA;.019758;.015756;.015756;1.40;217;100
1.54;217;1;1.8;256;1;0;1;40960;0;0;0.073290;NA;0.425777;0.324215;0.324214;0.76;638;112
1.42;216;1;1.8;256;1;0;1;40960;0;1;.015612;NA;.074397;.065688;.065688;1.42;216;99
1.40;215;1;1.8;256;1;0;2;4096;0;0;0.011318;NA;0.045969;0.048367;0.048366;0.10;77;97
1.41;216;1;1.8;256;1;0;2;4096;0;1;.002006;NA;.009614;.010392;.010392;1.41;216;99
1.40;215;1;1.8;256;1;0;2;8192;0;0;0.022975;NA;0.083625;0.095736;0.095735;0.19;147;91
1.41;216;1;1.8;256;1;0;2;8192;0;1;.004436;NA;.016603;.018373;.018373;1.41;216;99
1.47;216;1;1.8;256;1;0;2;40960;0;0;0.128173;NA;0.379481;0.373031;0.373030;0.86;723;100
1.40;216;1;1.8;256;1;0;2;40960;0;1;.022993;NA;.067442;.073012;.073011;1.40;216;99
1.38;214;1;1.8;256;1;0;3;4096;0;0;0.008910;NA;0.020654;0.050116;0.050115;0.10;51;62
1.37;213;1;1.8;256;1;0;3;4096;0;1;.002192;NA;.007132;.010191;.010191;1.37;213;99
1.36;214;1;1.8;256;1;0;3;8192;0;0;0.022711;NA;0.045704;0.092936;0.092935;0.19;99;74
1.37;215;1;1.8;256;1;0;3;8192;0;1;.004665;NA;.013127;.017504;.017504;1.37;215;99
1.40;215;1;1.8;256;1;0;3;40960;0;0;0.120533;NA;0.233331;0.411902;0.411901;0.90;482;80
1.35;213;1;1.8;256;1;0;3;40960;0;1;.023777;NA;.052589;.068464;.068464;1.35;213;100
1.36;214;1;1.8;256;1;0;4;4096;0;0;0.008005;NA;0.022421;0.038803;0.038802;0.09;51;71
1.35;213;1;1.8;256;1;0;4;4096;0;1;.002045;NA;.006135;.009008;.009008;1.35;213;99
1.45;213;1;1.8;256;1;0;4;8192;0;0;0.018637;NA;0.045388;0.074884;0.074883;0.17;99;76
1.35;213;1;1.8;256;1;0;4;8192;0;1;.004417;NA;.011689;.015856;.015856;1.35;213;99
1.35;214;1;1.8;256;1;0;4;40960;0;0;0.108000;NA;0.249486;0.357792;0.357791;0.85;481;85
1.35;213;1;1.8;256;1;0;4;40960;0;1;.021342;NA;.047625;.063203;.063202;1.35;213;100
1.63;214;1;1.8;256;1;0;5;4096;0;0;0.009358;NA;0.025326;0.042391;0.042391;0.09;59;74
1.35;213;1;1.8;256;1;0;5;4096;0;1;.002182;NA;.006966;.009753;.009753;1.35;213;99
1.36;213;1;1.8;256;1;0;5;8192;0;0;0.019804;NA;0.059119;0.086636;0.086635;0.19;115;80
1.36;214;1;1.8;256;1;0;5;8192;0;1;.004623;NA;.013378;.016861;.016861;1.36;214;100
1.38;215;1;1.8;256;1;0;5;40960;0;0;0.122302;NA;0.319101;0.380357;0.380356;0.87;564;92
1.36;214;1;1.8;256;1;0;5;40960;0;1;.024385;NA;.052838;.068640;.068640;1.36;214;99
1.71;215;1;1.8;256;1;0;6;4096;0;0;0.004775;NA;0.012594;0.021878;0.021877;0.07;43;76
1.35;214;1;1.8;256;1;0;6;4096;0;1;.001111;NA;.002560;.004198;.004198;1.35;214;100
1.62;213;1;1.8;256;1;0;6;8192;0;0;0.011223;NA;0.028234;0.039095;0.039094;0.12;83;90
1.34;213;1;1.8;256;1;0;6;8192;0;1;.002454;NA;.005164;.007387;.007387;1.34;213;99
1.41;214;1;1.8;256;1;0;6;40960;0;0;0.063318;NA;0.130583;0.187058;0.187057;0.62;403;89
1.34;214;1;1.8;256;1;0;6;40960;0;1;.013174;NA;.021653;.032791;.032791;1.34;214;99
1.51;216;1;1.8;512;1;0;1;4096;0;0;0.009613;NA;0.084940;0.062323;0.062322;0.14;130;115
1.39;217;1;1.8;512;1;0;1;4096;0;1;.001972;NA;.015497;.013745;.013745;1.39;217;99
1.40;216;1;1.8;512;1;0;1;8192;0;0;0.018674;NA;0.156434;0.114735;0.114734;0.29;259;113
1.43;216;1;1.8;512;1;0;1;8192;0;1;.003852;NA;.028737;.024776;.024776;1.43;216;99
1.59;215;1;1.8;512;1;0;1;40960;0;0;0.100458;NA;0.774278;0.539016;0.539015;1.39;1274;116
1.40;215;1;1.8;512;1;0;1;40960;0;1;.018871;NA;.126557;.110044;.110044;1.40;215;100
1.39;218;1;1.8;512;1;0;2;4096;0;0;0.018181;NA;0.083552;0.089621;0.089619;0.18;148;96
1.38;215;1;1.8;512;1;0;2;4096;0;1;.002845;NA;.015073;.017071;.017071;1.38;215;99
1.39;214;1;1.8;512;1;0;2;8192;0;0;0.036433;NA;0.173297;0.170247;0.170246;0.36;290;100
1.39;215;1;1.8;512;1;0;2;8192;0;1;.005858;NA;.026084;.029849;.029848;1.39;215;99
1.41;215;1;1.8;512;1;0;2;40960;0;0;0.183483;NA;0.640342;0.661251;0.661250;1.59;1440;98
1.35;216;1;1.8;512;1;0;2;40960;0;1;.029971;NA;.118467;.127985;.127985;1.35;216;100
1.35;214;1;1.8;512;1;0;3;4096;0;0;0.017022;NA;0.043677;0.091910;0.091909;0.18;99;73
1.37;213;1;1.8;512;1;0;3;4096;0;1;.003297;NA;.012120;.016754;.016754;1.37;213;99
1.37;213;1;1.8;512;1;0;3;8192;0;0;0.033785;NA;0.087715;0.152455;0.152454;0.34;195;80
1.33;214;1;1.8;512;1;0;3;8192;0;1;.006695;NA;.020466;.027832;.027831;1.33;214;99
1.39;214;1;1.8;512;1;0;3;40960;0;0;0.179052;NA;0.415725;0.696118;0.696117;1.63;961;82
1.34;213;1;1.8;512;1;0;3;40960;0;1;.033624;NA;.091869;.118226;.118226;1.34;213;99
1.33;212;1;1.8;512;1;0;4;4096;0;0;0.015649;NA;0.045854;0.072984;0.072983;0.16;99;82
1.34;213;1;1.8;512;1;0;4;4096;0;1;.003185;NA;.009944;.014454;.014454;1.34;213;99
1.55;213;1;1.8;512;1;0;4;8192;0;0;0.031411;NA;0.086026;0.136739;0.136738;0.32;194;84
1.34;212;1;1.8;512;1;0;4;8192;0;1;.006471;NA;.018517;.025823;.025823;1.34;212;99
1.49;213;1;1.8;512;1;0;4;40960;0;0;0.164843;NA;0.410488;0.571343;0.571342;1.50;959;88
1.34;214;1;1.8;512;1;0;4;40960;0;1;.032510;NA;.075042;.103431;.103431;1.34;214;99
1.77;214;1;1.8;512;1;0;5;4096;0;0;0.016909;NA;0.060972;0.082663;0.082662;0.17;115;87
1.34;214;1;1.8;512;1;0;5;4096;0;1;.003323;NA;.012238;.015922;.015922;1.34;214;100
